location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.1,37,38,1
"Albany, Gentry County, MO",-2.1,219,223,4
"Auxvasse, Audrain County, MO",-2.1,66,67,1
"Auxvasse, Audrain County, MO",-2.1,280,282,2
"Brunswick, Carroll County, MO",-2.1,37,38,1
"Brunswick, Carroll County, MO",-2.1,134,135,1
"Brunswick, Carroll County, MO",-2.1,166,167,1
"Brunswick, Carroll County, MO",-2.1,172,173,1
"Brunswick, Carroll County, MO",-2.1,282,285,3
"Cardwell, Dunklin County, MO",-2.1,74,75,1
"Cardwell, Dunklin County, MO",-2.1,76,77,1
"Cardwell, Dunklin County, MO",-2.1,90,92,2
"Cardwell, Dunklin County, MO",-2.1,132,133,1
"Cardwell, Dunklin County, MO",-2.1,149,150,1
"Charleston, Mississippi County, MO",-2.1,16,17,1
"Charleston, Mississippi County, MO",-2.1,56,57,1
"Charleston, Mississippi County, MO",-2.1,150,153,3
"Clarkton, Dunklin County, MO",-2.1,91,92,1
"Clarkton, Dunklin County, MO",-2.1,132,133,1
"Clarkton, Dunklin County, MO",-2.1,149,151,2
"Columbia-Sanborn Field, Boone County, MO",-2.1,153,154,1
"Columbia-Sanborn Field, Boone County, MO",-2.1,197,198,1
"Columbia-Sanborn Field, Boone County, MO",-2.1,280,281,1
"Columbia-South Farms, Boone County, MO",-2.1,153,155,2
"Columbia-South Farms, Boone County, MO",-2.1,170,171,1
"Columbia-South Farms, Boone County, MO",-2.1,197,198,1
"Cook Station, Crawford County, MO",-2.1,149,152,3
"Cook Station, Crawford County, MO",-2.1,171,173,2
"Cook Station, Crawford County, MO",-2.1,176,177,1
"Cook Station, Crawford County, MO",-2.1,214,217,3
"Corning, Atchison County, MO",-2.1,58,59,1
"Corning, Atchison County, MO",-2.1,170,173,3
"Corning, Atchison County, MO",-2.1,219,223,4
"Delta, Cape Girardeau County, MO",-2.1,149,152,3
"Delta, Cape Girardeau County, MO",-2.1,215,217,2
"Delta, Cape Girardeau County, MO",-2.1,274,275,1
"Glennonville, Dunklin County, MO",-2.1,130,131,1
"Glennonville, Dunklin County, MO",-2.1,132,133,1
"Hayward, Pemiscot County, MO",-2.1,20,21,1
"Hayward, Pemiscot County, MO",-2.1,90,92,2
"Hayward, Pemiscot County, MO",-2.1,130,133,3
"Hayward, Pemiscot County, MO",-2.1,149,150,1
"Lamar, Barton County, MO",-2.1,36,37,1
"Lamar, Barton County, MO",-2.1,73,75,2
"Lamar, Barton County, MO",-2.1,171,173,2
"Linneus, Linn County, MO",-2.1,37,39,2
"Linneus, Linn County, MO",-2.1,166,169,3
"Linneus, Linn County, MO",-2.1,172,173,1
"Linneus, Linn County, MO",-2.1,219,220,1
"Monroe City, Monroe County, MO",-2.1,134,135,1
"Monroe City, Monroe County, MO",-2.1,141,142,1
"Novelty, Knox County, MO",-2.1,36,39,3
"Novelty, Knox County, MO",-2.1,134,135,1
"Novelty, Knox County, MO",-2.1,284,285,1
"Novelty, Knox County, MO",-2.1,289,290,1
"Portageville, Pemiscot County, MO",-2.1,16,17,1
"Portageville, Pemiscot County, MO",-2.1,90,92,2
"Portageville, Pemiscot County, MO",-2.1,149,153,4
"St. Joseph, Buchanan County, MO",-2.1,26,27,1
"St. Joseph, Buchanan County, MO",-2.1,34,36,2
"St. Joseph, Buchanan County, MO",-2.1,37,38,1
"St. Joseph, Buchanan County, MO",-2.1,152,156,4
"St. Joseph, Buchanan County, MO",-2.1,219,223,4
