location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.5,7,8,1
"Albany, Gentry County, MO",-1.5,26,27,1
"Albany, Gentry County, MO",-1.5,34,36,2
"Albany, Gentry County, MO",-1.5,37,39,2
"Albany, Gentry County, MO",-1.5,47,48,1
"Albany, Gentry County, MO",-1.5,134,135,1
"Albany, Gentry County, MO",-1.5,152,155,3
"Albany, Gentry County, MO",-1.5,167,168,1
"Albany, Gentry County, MO",-1.5,172,173,1
"Albany, Gentry County, MO",-1.5,183,184,1
"Albany, Gentry County, MO",-1.5,219,224,5
"Auxvasse, Audrain County, MO",-1.5,66,68,2
"Auxvasse, Audrain County, MO",-1.5,134,135,1
"Auxvasse, Audrain County, MO",-1.5,151,152,1
"Auxvasse, Audrain County, MO",-1.5,153,155,2
"Auxvasse, Audrain County, MO",-1.5,170,171,1
"Auxvasse, Audrain County, MO",-1.5,183,184,1
"Auxvasse, Audrain County, MO",-1.5,197,198,1
"Auxvasse, Audrain County, MO",-1.5,206,207,1
"Auxvasse, Audrain County, MO",-1.5,216,217,1
"Auxvasse, Audrain County, MO",-1.5,220,221,1
"Auxvasse, Audrain County, MO",-1.5,224,225,1
"Auxvasse, Audrain County, MO",-1.5,280,285,5
"Brunswick, Carroll County, MO",-1.5,37,40,3
"Brunswick, Carroll County, MO",-1.5,134,135,1
"Brunswick, Carroll County, MO",-1.5,151,155,4
"Brunswick, Carroll County, MO",-1.5,166,171,5
"Brunswick, Carroll County, MO",-1.5,172,173,1
"Brunswick, Carroll County, MO",-1.5,216,217,1
"Brunswick, Carroll County, MO",-1.5,219,223,4
"Brunswick, Carroll County, MO",-1.5,264,266,2
"Brunswick, Carroll County, MO",-1.5,272,274,2
"Brunswick, Carroll County, MO",-1.5,281,286,5
"Cardwell, Dunklin County, MO",-1.5,11,13,2
"Cardwell, Dunklin County, MO",-1.5,16,17,1
"Cardwell, Dunklin County, MO",-1.5,19,21,2
"Cardwell, Dunklin County, MO",-1.5,69,70,1
"Cardwell, Dunklin County, MO",-1.5,71,72,1
"Cardwell, Dunklin County, MO",-1.5,73,77,4
"Cardwell, Dunklin County, MO",-1.5,90,93,3
"Cardwell, Dunklin County, MO",-1.5,105,107,2
"Cardwell, Dunklin County, MO",-1.5,125,126,1
"Cardwell, Dunklin County, MO",-1.5,129,130,1
"Cardwell, Dunklin County, MO",-1.5,132,133,1
"Cardwell, Dunklin County, MO",-1.5,149,152,3
"Cardwell, Dunklin County, MO",-1.5,216,217,1
"Cardwell, Dunklin County, MO",-1.5,273,275,2
"Charleston, Mississippi County, MO",-1.5,12,13,1
"Charleston, Mississippi County, MO",-1.5,14,18,4
"Charleston, Mississippi County, MO",-1.5,19,20,1
"Charleston, Mississippi County, MO",-1.5,52,57,5
