location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.5,2018-04-01,2018-08-01,122 days
"Brunswick, Carroll County, MO",-2.5,2014-05-01,2014-06-01,31 days
"Charleston, Mississippi County, MO",-2.5,2001-05-01,2001-06-01,31 days
"Charleston, Mississippi County, MO",-2.5,2012-08-01,2012-09-01,31 days
"Clarkton, Dunklin County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Columbia-South Farms, Boone County, MO",-2.5,2012-10-01,2012-11-01,31 days
"Columbia-South Farms, Boone County, MO",-2.5,2016-06-01,2016-07-01,30 days
"Cook Station, Crawford County, MO",-2.5,2012-07-01,2012-08-01,31 days
"Cook Station, Crawford County, MO",-2.5,2017-11-01,2018-02-01,92 days
"Glennonville, Dunklin County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2007-08-01,2007-09-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2010-11-01,2010-12-01,30 days
"Hayward, Pemiscot County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Lamar, Barton County, MO",-2.5,2006-02-01,2006-04-01,59 days
"Lamar, Barton County, MO",-2.5,2014-05-01,2014-06-01,31 days
"Linneus, Linn County, MO",-2.5,2003-02-01,2003-04-01,59 days
"Novelty, Knox County, MO",-2.5,2003-02-01,2003-03-01,28 days
"Portageville, Pemiscot County, MO",-2.5,2012-09-01,2012-10-01,30 days
"St. Joseph, Buchanan County, MO",-2.5,2002-11-01,2002-12-01,30 days
"St. Joseph, Buchanan County, MO",-2.5,2012-09-01,2012-11-01,61 days
"St. Joseph, Buchanan County, MO",-2.5,2012-12-01,2013-01-01,31 days
"St. Joseph, Buchanan County, MO",-2.5,2018-04-01,2018-06-01,61 days
