location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.6,2018-04-01,2018-08-01,122 days
"Charleston, Mississippi County, MO",-2.6,2001-05-01,2001-06-01,31 days
"Columbia-South Farms, Boone County, MO",-2.6,2016-06-01,2016-07-01,30 days
"Cook Station, Crawford County, MO",-2.6,2017-11-01,2018-02-01,92 days
"Hayward, Pemiscot County, MO",-2.6,2010-11-01,2010-12-01,30 days
"Hayward, Pemiscot County, MO",-2.6,2011-01-01,2011-02-01,31 days
"Lamar, Barton County, MO",-2.6,2006-03-01,2006-04-01,31 days
"Lamar, Barton County, MO",-2.6,2014-05-01,2014-06-01,31 days
"Linneus, Linn County, MO",-2.6,2003-02-01,2003-04-01,59 days
"Novelty, Knox County, MO",-2.6,2003-02-01,2003-03-01,28 days
"St. Joseph, Buchanan County, MO",-2.6,2012-09-01,2012-10-01,30 days
"St. Joseph, Buchanan County, MO",-2.6,2012-12-01,2013-01-01,31 days
"St. Joseph, Buchanan County, MO",-2.6,2018-04-01,2018-06-01,61 days
