location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.4,2000-06-01,2001-02-01,245 days
"Albany, Gentry County, MO",-0.4,2002-01-01,2004-03-01,790 days
"Albany, Gentry County, MO",-0.4,2005-05-01,2005-06-01,31 days
"Albany, Gentry County, MO",-0.4,2005-08-01,2005-11-01,92 days
"Albany, Gentry County, MO",-0.4,2005-12-01,2006-04-01,121 days
"Albany, Gentry County, MO",-0.4,2006-05-01,2006-08-01,92 days
"Albany, Gentry County, MO",-0.4,2007-11-01,2007-12-01,30 days
"Albany, Gentry County, MO",-0.4,2011-03-01,2011-12-01,275 days
"Albany, Gentry County, MO",-0.4,2012-06-01,2013-04-01,304 days
"Albany, Gentry County, MO",-0.4,2013-08-01,2014-02-01,184 days
"Albany, Gentry County, MO",-0.4,2014-03-01,2014-06-01,92 days
"Albany, Gentry County, MO",-0.4,2015-04-01,2015-05-01,30 days
"Albany, Gentry County, MO",-0.4,2017-03-01,2017-04-01,31 days
"Albany, Gentry County, MO",-0.4,2018-01-01,2018-03-01,59 days
"Albany, Gentry County, MO",-0.4,2018-04-01,2018-10-01,183 days
"Albany, Gentry County, MO",-0.4,2021-01-01,2021-03-01,59 days
"Albany, Gentry County, MO",-0.4,2021-05-01,2021-06-01,31 days
"Albany, Gentry County, MO",-0.4,2021-09-01,2021-10-01,30 days
"Albany, Gentry County, MO",-0.4,2022-01-01,2022-02-01,31 days
"Albany, Gentry County, MO",-0.4,2022-10-01,2023-02-01,123 days
"Albany, Gentry County, MO",-0.4,2023-05-01,2023-07-01,61 days
"Albany, Gentry County, MO",-0.4,2024-02-01,2024-04-01,60 days
"Auxvasse, Audrain County, MO",-0.4,2000-06-01,2000-07-01,30 days
"Auxvasse, Audrain County, MO",-0.4,2002-04-01,2002-05-01,30 days
"Auxvasse, Audrain County, MO",-0.4,2002-11-01,2003-05-01,181 days
"Auxvasse, Audrain County, MO",-0.4,2004-06-01,2004-07-01,30 days
"Auxvasse, Audrain County, MO",-0.4,2005-05-01,2006-01-01,245 days
