location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.0,2003-02-01,2003-03-01,28 days
"Albany, Gentry County, MO",-2.0,2018-04-01,2018-08-01,122 days
"Auxvasse, Audrain County, MO",-2.0,2005-07-01,2005-08-01,31 days
"Auxvasse, Audrain County, MO",-2.0,2016-06-01,2016-07-01,30 days
"Auxvasse, Audrain County, MO",-2.0,2023-05-01,2023-07-01,61 days
"Brunswick, Carroll County, MO",-2.0,2003-02-01,2003-03-01,28 days
"Brunswick, Carroll County, MO",-2.0,2011-03-01,2011-04-01,31 days
"Brunswick, Carroll County, MO",-2.0,2013-11-01,2014-01-01,61 days
"Brunswick, Carroll County, MO",-2.0,2014-05-01,2014-06-01,31 days
"Brunswick, Carroll County, MO",-2.0,2022-10-01,2022-11-01,31 days
"Brunswick, Carroll County, MO",-2.0,2023-07-01,2023-10-01,92 days
"Cardwell, Dunklin County, MO",-2.0,2001-09-01,2001-10-01,30 days
"Cardwell, Dunklin County, MO",-2.0,2006-02-01,2006-04-01,59 days
"Cardwell, Dunklin County, MO",-2.0,2006-05-01,2006-06-01,31 days
"Cardwell, Dunklin County, MO",-2.0,2007-07-01,2007-09-01,62 days
"Cardwell, Dunklin County, MO",-2.0,2011-01-01,2011-02-01,31 days
"Cardwell, Dunklin County, MO",-2.0,2012-06-01,2012-07-01,30 days
"Charleston, Mississippi County, MO",-2.0,2001-04-01,2001-06-01,61 days
"Charleston, Mississippi County, MO",-2.0,2004-09-01,2004-10-01,30 days
"Charleston, Mississippi County, MO",-2.0,2012-07-01,2012-10-01,92 days
"Charleston, Mississippi County, MO",-2.0,2022-11-01,2022-12-01,30 days
"Clarkton, Dunklin County, MO",-2.0,2001-08-01,2001-09-01,31 days
"Clarkton, Dunklin County, MO",-2.0,2007-08-01,2007-09-01,31 days
"Clarkton, Dunklin County, MO",-2.0,2010-10-01,2010-12-01,61 days
"Clarkton, Dunklin County, MO",-2.0,2011-01-01,2011-02-01,31 days
"Clarkton, Dunklin County, MO",-2.0,2012-06-01,2012-08-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-2.0,2012-10-01,2012-12-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-2.0,2016-06-01,2016-07-01,30 days
"Columbia-Sanborn Field, Boone County, MO",-2.0,2023-05-01,2023-06-01,31 days
"Columbia-South Farms, Boone County, MO",-2.0,2012-10-01,2012-12-01,61 days
"Columbia-South Farms, Boone County, MO",-2.0,2014-03-01,2014-04-01,31 days
"Columbia-South Farms, Boone County, MO",-2.0,2016-06-01,2016-07-01,30 days
"Columbia-South Farms, Boone County, MO",-2.0,2023-05-01,2023-06-01,31 days
"Cook Station, Crawford County, MO",-2.0,2000-06-01,2000-07-01,30 days
"Cook Station, Crawford County, MO",-2.0,2012-06-01,2012-09-01,92 days
"Cook Station, Crawford County, MO",-2.0,2014-04-01,2014-06-01,61 days
"Cook Station, Crawford County, MO",-2.0,2014-09-01,2014-11-01,61 days
"Cook Station, Crawford County, MO",-2.0,2017-11-01,2018-02-01,92 days
"Corning, Atchison County, MO",-2.0,2004-11-01,2004-12-01,30 days
"Corning, Atchison County, MO",-2.0,2011-03-01,2011-04-01,31 days
"Corning, Atchison County, MO",-2.0,2014-03-01,2014-06-01,92 days
"Corning, Atchison County, MO",-2.0,2018-04-01,2018-08-01,122 days
"Delta, Cape Girardeau County, MO",-2.0,2007-08-01,2007-09-01,31 days
"Delta, Cape Girardeau County, MO",-2.0,2012-06-01,2012-09-01,92 days
"Delta, Cape Girardeau County, MO",-2.0,2017-12-01,2018-02-01,62 days
"Delta, Cape Girardeau County, MO",-2.0,2022-11-01,2022-12-01,30 days
"Glennonville, Dunklin County, MO",-2.0,2010-11-01,2010-12-01,30 days
"Glennonville, Dunklin County, MO",-2.0,2011-01-01,2011-02-01,31 days
"Glennonville, Dunklin County, MO",-2.0,2012-06-01,2012-07-01,30 days
"Hayward, Pemiscot County, MO",-2.0,2001-09-01,2001-10-01,30 days
"Hayward, Pemiscot County, MO",-2.0,2007-07-01,2007-09-01,62 days
"Hayward, Pemiscot County, MO",-2.0,2010-10-01,2011-02-01,123 days
"Hayward, Pemiscot County, MO",-2.0,2012-06-01,2012-09-01,92 days
"Lamar, Barton County, MO",-2.0,2003-01-01,2003-02-01,31 days
"Lamar, Barton County, MO",-2.0,2006-02-01,2006-04-01,59 days
"Lamar, Barton County, MO",-2.0,2014-04-01,2014-06-01,61 days
"Linneus, Linn County, MO",-2.0,2003-02-01,2003-04-01,59 days
"Linneus, Linn County, MO",-2.0,2011-03-01,2011-04-01,31 days
"Linneus, Linn County, MO",-2.0,2013-11-01,2014-02-01,92 days
"Linneus, Linn County, MO",-2.0,2014-05-01,2014-06-01,31 days
"Linneus, Linn County, MO",-2.0,2018-04-01,2018-05-01,30 days
"Monroe City, Monroe County, MO",-2.0,2003-02-01,2003-03-01,28 days
"Monroe City, Monroe County, MO",-2.0,2005-08-01,2005-09-01,31 days
"Monroe City, Monroe County, MO",-2.0,2011-03-01,2011-04-01,31 days
"Monroe City, Monroe County, MO",-2.0,2011-10-01,2011-11-01,31 days
"Novelty, Knox County, MO",-2.0,2003-01-01,2003-04-01,90 days
"Novelty, Knox County, MO",-2.0,2011-03-01,2011-04-01,31 days
"Novelty, Knox County, MO",-2.0,2014-05-01,2014-06-01,31 days
"Novelty, Knox County, MO",-2.0,2015-04-01,2015-05-01,30 days
"Novelty, Knox County, MO",-2.0,2023-09-01,2023-11-01,61 days
"Novelty, Knox County, MO",-2.0,2024-02-01,2024-03-01,29 days
"Portageville, Pemiscot County, MO",-2.0,2001-05-01,2001-06-01,31 days
"Portageville, Pemiscot County, MO",-2.0,2006-02-01,2006-03-01,28 days
"Portageville, Pemiscot County, MO",-2.0,2007-07-01,2007-09-01,62 days
"Portageville, Pemiscot County, MO",-2.0,2011-01-01,2011-02-01,31 days
"Portageville, Pemiscot County, MO",-2.0,2012-06-01,2012-10-01,122 days
"St. Joseph, Buchanan County, MO",-2.0,2002-03-01,2002-04-01,31 days
"St. Joseph, Buchanan County, MO",-2.0,2002-11-01,2003-01-01,61 days
"St. Joseph, Buchanan County, MO",-2.0,2003-02-01,2003-03-01,28 days
"St. Joseph, Buchanan County, MO",-2.0,2012-08-01,2013-01-01,153 days
"St. Joseph, Buchanan County, MO",-2.0,2018-04-01,2018-08-01,122 days
