location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.9,2000-06-01,2000-11-01,153 days
"Albany, Gentry County, MO",-0.9,2000-12-01,2001-01-01,31 days
"Albany, Gentry County, MO",-0.9,2002-01-01,2002-04-01,90 days
"Albany, Gentry County, MO",-0.9,2002-06-01,2003-06-01,365 days
"Albany, Gentry County, MO",-0.9,2003-08-01,2004-03-01,213 days
"Albany, Gentry County, MO",-0.9,2006-05-01,2006-08-01,92 days
"Albany, Gentry County, MO",-0.9,2011-03-01,2011-04-01,31 days
"Albany, Gentry County, MO",-0.9,2011-10-01,2011-12-01,61 days
"Albany, Gentry County, MO",-0.9,2012-08-01,2013-01-01,153 days
"Albany, Gentry County, MO",-0.9,2013-02-01,2013-03-01,28 days
"Albany, Gentry County, MO",-0.9,2013-08-01,2013-09-01,31 days
"Albany, Gentry County, MO",-0.9,2013-11-01,2014-02-01,92 days
"Albany, Gentry County, MO",-0.9,2014-03-01,2014-06-01,92 days
"Albany, Gentry County, MO",-0.9,2015-04-01,2015-05-01,30 days
"Albany, Gentry County, MO",-0.9,2018-04-01,2018-10-01,183 days
"Albany, Gentry County, MO",-0.9,2021-09-01,2021-10-01,30 days
"Albany, Gentry County, MO",-0.9,2024-02-01,2024-03-01,29 days
"Auxvasse, Audrain County, MO",-0.9,2003-01-01,2003-03-01,59 days
"Auxvasse, Audrain County, MO",-0.9,2003-04-01,2003-05-01,30 days
"Auxvasse, Audrain County, MO",-0.9,2005-05-01,2005-06-01,31 days
"Auxvasse, Audrain County, MO",-0.9,2005-07-01,2005-11-01,123 days
"Auxvasse, Audrain County, MO",-0.9,2006-02-01,2006-03-01,28 days
"Auxvasse, Audrain County, MO",-0.9,2006-04-01,2006-06-01,61 days
"Auxvasse, Audrain County, MO",-0.9,2007-01-01,2007-02-01,31 days
"Auxvasse, Audrain County, MO",-0.9,2007-08-01,2008-02-01,184 days
"Auxvasse, Audrain County, MO",-0.9,2011-03-01,2011-05-01,61 days
"Auxvasse, Audrain County, MO",-0.9,2011-08-01,2012-02-01,184 days
"Auxvasse, Audrain County, MO",-0.9,2012-06-01,2013-01-01,214 days
"Auxvasse, Audrain County, MO",-0.9,2013-11-01,2014-06-01,212 days
"Auxvasse, Audrain County, MO",-0.9,2015-04-01,2015-05-01,30 days
"Auxvasse, Audrain County, MO",-0.9,2016-06-01,2016-07-01,30 days
"Auxvasse, Audrain County, MO",-0.9,2017-02-01,2017-04-01,59 days
"Auxvasse, Audrain County, MO",-0.9,2017-11-01,2018-03-01,120 days
"Auxvasse, Audrain County, MO",-0.9,2018-04-01,2018-06-01,61 days
"Auxvasse, Audrain County, MO",-0.9,2018-07-01,2018-10-01,92 days
"Auxvasse, Audrain County, MO",-0.9,2023-01-01,2023-02-01,31 days
"Auxvasse, Audrain County, MO",-0.9,2023-04-01,2023-12-01,244 days
"Auxvasse, Audrain County, MO",-0.9,2024-02-01,2024-03-01,29 days
"Brunswick, Carroll County, MO",-0.9,2002-03-01,2002-04-01,31 days
"Brunswick, Carroll County, MO",-0.9,2003-01-01,2003-06-01,151 days
"Brunswick, Carroll County, MO",-0.9,2003-07-01,2003-08-01,31 days
"Brunswick, Carroll County, MO",-0.9,2006-04-01,2006-05-01,30 days
"Brunswick, Carroll County, MO",-0.9,2007-12-01,2008-02-01,62 days
"Brunswick, Carroll County, MO",-0.9,2011-03-01,2011-04-01,31 days
"Brunswick, Carroll County, MO",-0.9,2011-10-01,2011-11-01,31 days
"Brunswick, Carroll County, MO",-0.9,2012-06-01,2013-01-01,214 days
"Brunswick, Carroll County, MO",-0.9,2013-10-01,2014-07-01,273 days
"Brunswick, Carroll County, MO",-0.9,2015-04-01,2015-05-01,30 days
"Brunswick, Carroll County, MO",-0.9,2016-06-01,2016-07-01,30 days
"Brunswick, Carroll County, MO",-0.9,2017-02-01,2017-03-01,28 days
"Brunswick, Carroll County, MO",-0.9,2017-12-01,2018-02-01,62 days
"Brunswick, Carroll County, MO",-0.9,2018-04-01,2018-10-01,183 days
"Brunswick, Carroll County, MO",-0.9,2021-12-01,2022-03-01,90 days
"Brunswick, Carroll County, MO",-0.9,2022-04-01,2023-01-01,275 days
"Brunswick, Carroll County, MO",-0.9,2023-06-01,2023-12-01,183 days
"Cardwell, Dunklin County, MO",-0.9,2000-11-01,2001-02-01,92 days
"Cardwell, Dunklin County, MO",-0.9,2001-03-01,2001-10-01,214 days
"Cardwell, Dunklin County, MO",-0.9,2005-05-01,2005-06-01,31 days
"Cardwell, Dunklin County, MO",-0.9,2005-10-01,2006-08-01,304 days
"Cardwell, Dunklin County, MO",-0.9,2007-05-01,2007-10-01,153 days
"Cardwell, Dunklin County, MO",-0.9,2008-09-01,2008-12-01,91 days
"Cardwell, Dunklin County, MO",-0.9,2010-04-01,2010-05-01,30 days
"Cardwell, Dunklin County, MO",-0.9,2010-06-01,2011-04-01,304 days
"Cardwell, Dunklin County, MO",-0.9,2012-05-01,2012-10-01,153 days
"Cardwell, Dunklin County, MO",-0.9,2014-02-01,2014-03-01,28 days
"Cardwell, Dunklin County, MO",-0.9,2015-01-01,2015-05-01,120 days
"Cardwell, Dunklin County, MO",-0.9,2017-02-01,2017-04-01,59 days
"Cardwell, Dunklin County, MO",-0.9,2017-11-01,2018-02-01,92 days
"Cardwell, Dunklin County, MO",-0.9,2022-09-01,2022-12-01,91 days
"Cardwell, Dunklin County, MO",-0.9,2024-04-01,2024-05-01,30 days
"Charleston, Mississippi County, MO",-0.9,2000-12-01,2001-10-01,304 days
"Charleston, Mississippi County, MO",-0.9,2004-03-01,2004-11-01,245 days
"Charleston, Mississippi County, MO",-0.9,2005-05-01,2005-09-01,123 days
"Charleston, Mississippi County, MO",-0.9,2005-10-01,2005-11-01,31 days
"Charleston, Mississippi County, MO",-0.9,2006-01-01,2006-04-01,90 days
"Charleston, Mississippi County, MO",-0.9,2007-08-01,2007-09-01,31 days
"Charleston, Mississippi County, MO",-0.9,2008-10-01,2009-04-01,182 days
"Charleston, Mississippi County, MO",-0.9,2010-04-01,2010-05-01,30 days
"Charleston, Mississippi County, MO",-0.9,2010-06-01,2010-08-01,61 days
"Charleston, Mississippi County, MO",-0.9,2010-10-01,2011-02-01,123 days
"Charleston, Mississippi County, MO",-0.9,2012-05-01,2012-11-01,184 days
