location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.1,2000-06-01,2001-02-01,245 days
"Albany, Gentry County, MO",-0.1,2002-01-01,2004-03-01,790 days
"Albany, Gentry County, MO",-0.1,2004-12-01,2005-02-01,62 days
"Albany, Gentry County, MO",-0.1,2005-03-01,2005-04-01,31 days
"Albany, Gentry County, MO",-0.1,2005-05-01,2005-06-01,31 days
"Albany, Gentry County, MO",-0.1,2005-08-01,2006-04-01,243 days
"Albany, Gentry County, MO",-0.1,2006-05-01,2006-09-01,123 days
"Albany, Gentry County, MO",-0.1,2007-04-01,2007-05-01,30 days
"Albany, Gentry County, MO",-0.1,2007-07-01,2007-08-01,31 days
"Albany, Gentry County, MO",-0.1,2007-11-01,2007-12-01,30 days
"Albany, Gentry County, MO",-0.1,2010-12-01,2011-02-01,62 days
"Albany, Gentry County, MO",-0.1,2011-03-01,2012-01-01,306 days
"Albany, Gentry County, MO",-0.1,2012-06-01,2013-04-01,304 days
"Albany, Gentry County, MO",-0.1,2013-07-01,2014-07-01,365 days
"Albany, Gentry County, MO",-0.1,2015-03-01,2015-07-01,122 days
"Albany, Gentry County, MO",-0.1,2017-03-01,2017-04-01,31 days
"Albany, Gentry County, MO",-0.1,2017-12-01,2018-10-01,304 days
"Albany, Gentry County, MO",-0.1,2020-03-01,2020-05-01,61 days
"Albany, Gentry County, MO",-0.1,2020-06-01,2020-07-01,30 days
"Albany, Gentry County, MO",-0.1,2021-01-01,2021-03-01,59 days
"Albany, Gentry County, MO",-0.1,2021-05-01,2021-06-01,31 days
"Albany, Gentry County, MO",-0.1,2021-07-01,2021-11-01,123 days
"Albany, Gentry County, MO",-0.1,2021-12-01,2022-03-01,90 days
"Albany, Gentry County, MO",-0.1,2022-09-01,2023-02-01,153 days
"Albany, Gentry County, MO",-0.1,2023-05-01,2023-08-01,92 days
"Albany, Gentry County, MO",-0.1,2023-09-01,2023-11-01,61 days
"Albany, Gentry County, MO",-0.1,2024-02-01,2024-05-01,90 days
"Auxvasse, Audrain County, MO",-0.1,2000-06-01,2000-08-01,61 days
"Auxvasse, Audrain County, MO",-0.1,2001-08-01,2001-09-01,31 days
"Auxvasse, Audrain County, MO",-0.1,2001-12-01,2002-01-01,31 days
"Auxvasse, Audrain County, MO",-0.1,2002-02-01,2002-05-01,89 days
"Auxvasse, Audrain County, MO",-0.1,2002-11-01,2003-06-01,212 days
"Auxvasse, Audrain County, MO",-0.1,2003-07-01,2003-09-01,62 days
"Auxvasse, Audrain County, MO",-0.1,2003-11-01,2004-01-01,61 days
