location,SPI,frequency
"Albany, Gentry County, MO",-1.0,4.230769230769231
"Auxvasse, Audrain County, MO",-1.0,3.1333333333333333
"Brunswick, Carroll County, MO",-1.0,3.0
"Cardwell, Dunklin County, MO",-1.0,4.230769230769231
"Charleston, Mississippi County, MO",-1.0,4.384615384615385
"Clarkton, Dunklin County, MO",-1.0,3.1875
"Columbia-Sanborn Field, Boone County, MO",-1.0,3.6666666666666665
"Columbia-South Farms, Boone County, MO",-1.0,3.7333333333333334
"Cook Station, Crawford County, MO",-1.0,3.2666666666666666
"Corning, Atchison County, MO",-1.0,3.466666666666667
"Delta, Cape Girardeau County, MO",-1.0,3.7857142857142856
"Glennonville, Dunklin County, MO",-1.0,3.642857142857143
"Hayward, Pemiscot County, MO",-1.0,2.8823529411764706
"Lamar, Barton County, MO",-1.0,3.4285714285714284
"Linneus, Linn County, MO",-1.0,3.0
"Monroe City, Monroe County, MO",-1.0,3.4
"Novelty, Knox County, MO",-1.0,3.642857142857143
"Portageville, Pemiscot County, MO",-1.0,2.9375
"St. Joseph, Buchanan County, MO",-1.0,3.235294117647059
