location,duration
"Albany, Gentry County, MO",1.7272727272727273
"Auxvasse, Audrain County, MO",1.5
"Brunswick, Carroll County, MO",2.8
"Cardwell, Dunklin County, MO",1.7857142857142858
"Charleston, Mississippi County, MO",2.0
"Clarkton, Dunklin County, MO",2.0
"Columbia-Sanborn Field, Boone County, MO",1.7692307692307692
"Columbia-South Farms, Boone County, MO",2.090909090909091
"Cook Station, Crawford County, MO",2.6
"Corning, Atchison County, MO",2.3333333333333335
"Delta, Cape Girardeau County, MO",1.9166666666666667
"Glennonville, Dunklin County, MO",2.111111111111111
"Hayward, Pemiscot County, MO",2.272727272727273
"Lamar, Barton County, MO",2.4444444444444446
"Linneus, Linn County, MO",2.125
"Monroe City, Monroe County, MO",1.5
"Novelty, Knox County, MO",2.125
"Portageville, Pemiscot County, MO",2.1666666666666665
"St. Joseph, Buchanan County, MO",3.1666666666666665
