location,duration
"Albany, Gentry County, MO",4.458333333333333
"Auxvasse, Audrain County, MO",4.75
"Brunswick, Carroll County, MO",3.8461538461538463
"Cardwell, Dunklin County, MO",4.954545454545454
"Charleston, Mississippi County, MO",4.636363636363637
"Clarkton, Dunklin County, MO",5.0
"Columbia-Sanborn Field, Boone County, MO",4.55
"Columbia-South Farms, Boone County, MO",4.5
"Cook Station, Crawford County, MO",3.5925925925925926
"Corning, Atchison County, MO",3.8518518518518516
"Delta, Cape Girardeau County, MO",4.36
"Glennonville, Dunklin County, MO",5.428571428571429
"Hayward, Pemiscot County, MO",3.730769230769231
"Lamar, Barton County, MO",5.45
"Linneus, Linn County, MO",4.346153846153846
"Monroe City, Monroe County, MO",5.045454545454546
"Novelty, Knox County, MO",4.6923076923076925
"Portageville, Pemiscot County, MO",5.2631578947368425
"St. Joseph, Buchanan County, MO",3.5357142857142856
