location,duration
"Albany, Gentry County, MO",1.75
"Auxvasse, Audrain County, MO",1.3333333333333333
"Brunswick, Carroll County, MO",1.6666666666666667
"Cardwell, Dunklin County, MO",1.5
"Charleston, Mississippi County, MO",2.0
"Clarkton, Dunklin County, MO",2.0
"Columbia-Sanborn Field, Boone County, MO",1.75
"Columbia-South Farms, Boone County, MO",1.5
"Cook Station, Crawford County, MO",2.2
"Corning, Atchison County, MO",2.25
"Delta, Cape Girardeau County, MO",2.0
"Glennonville, Dunklin County, MO",2.0
"Hayward, Pemiscot County, MO",2.1666666666666665
"Lamar, Barton County, MO",2.3333333333333335
"Linneus, Linn County, MO",1.6
"Monroe City, Monroe County, MO",1.2
"Novelty, Knox County, MO",1.6666666666666667
"Portageville, Pemiscot County, MO",1.6666666666666667
"St. Joseph, Buchanan County, MO",3.5
