location,duration
"Albany, Gentry County, MO",1.8
"Auxvasse, Audrain County, MO",1.625
"Brunswick, Carroll County, MO",2.090909090909091
"Cardwell, Dunklin County, MO",1.6153846153846154
"Charleston, Mississippi County, MO",2.1
"Clarkton, Dunklin County, MO",2.0
"Columbia-Sanborn Field, Boone County, MO",1.8
"Columbia-South Farms, Boone County, MO",1.8
"Cook Station, Crawford County, MO",2.5555555555555554
"Corning, Atchison County, MO",2.2222222222222223
"Delta, Cape Girardeau County, MO",2.375
"Glennonville, Dunklin County, MO",2.25
"Hayward, Pemiscot County, MO",2.3333333333333335
"Lamar, Barton County, MO",2.8
"Linneus, Linn County, MO",1.625
"Monroe City, Monroe County, MO",1.4166666666666667
"Novelty, Knox County, MO",2.0
"Portageville, Pemiscot County, MO",2.3333333333333335
"St. Joseph, Buchanan County, MO",3.0
