location,duration
"Albany, Gentry County, MO",2.2857142857142856
"Auxvasse, Audrain County, MO",1.8235294117647058
"Brunswick, Carroll County, MO",3.0833333333333335
"Cardwell, Dunklin County, MO",2.6923076923076925
"Charleston, Mississippi County, MO",2.466666666666667
"Clarkton, Dunklin County, MO",2.1538461538461537
"Columbia-Sanborn Field, Boone County, MO",2.5
"Columbia-South Farms, Boone County, MO",2.2666666666666666
"Cook Station, Crawford County, MO",2.642857142857143
"Corning, Atchison County, MO",2.142857142857143
"Delta, Cape Girardeau County, MO",2.2142857142857144
"Glennonville, Dunklin County, MO",2.6666666666666665
"Hayward, Pemiscot County, MO",2.6923076923076925
"Lamar, Barton County, MO",3.375
"Linneus, Linn County, MO",1.9230769230769231
"Monroe City, Monroe County, MO",2.357142857142857
"Novelty, Knox County, MO",2.0833333333333335
"Portageville, Pemiscot County, MO",2.7857142857142856
"St. Joseph, Buchanan County, MO",2.727272727272727
