location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.5,2000-01-01,2000-02-01,31 days
"Albany, Gentry County, MO",-1.5,2000-05-01,2000-06-01,31 days
"Albany, Gentry County, MO",-1.5,2002-06-01,2002-07-01,30 days
"Albany, Gentry County, MO",-1.5,2002-12-01,2003-01-01,31 days
"Albany, Gentry County, MO",-1.5,2005-05-01,2005-06-01,31 days
"Albany, Gentry County, MO",-1.5,2006-02-01,2006-03-01,28 days
"Albany, Gentry County, MO",-1.5,2006-05-01,2006-06-01,31 days
"Albany, Gentry County, MO",-1.5,2007-06-01,2007-07-01,30 days
"Albany, Gentry County, MO",-1.5,2007-11-01,2007-12-01,30 days
"Albany, Gentry County, MO",-1.5,2009-01-01,2009-02-01,31 days
"Albany, Gentry County, MO",-1.5,2011-10-01,2011-11-01,31 days
"Albany, Gentry County, MO",-1.5,2013-07-01,2013-09-01,62 days
"Albany, Gentry County, MO",-1.5,2014-01-01,2014-02-01,31 days
"Albany, Gentry County, MO",-1.5,2014-03-01,2014-04-01,31 days
"Albany, Gentry County, MO",-1.5,2018-04-01,2018-06-01,61 days
"Albany, Gentry County, MO",-1.5,2021-09-01,2021-10-01,30 days
"Albany, Gentry County, MO",-1.5,2022-02-01,2022-03-01,28 days
"Albany, Gentry County, MO",-1.5,2023-09-01,2023-10-01,30 days
"Auxvasse, Audrain County, MO",-1.5,2000-04-01,2000-05-01,30 days
"Auxvasse, Audrain County, MO",-1.5,2000-12-01,2001-01-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2003-07-01,2003-08-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2005-03-01,2005-04-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2005-05-01,2005-06-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2005-07-01,2005-08-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2006-02-01,2006-03-01,28 days
"Auxvasse, Audrain County, MO",-1.5,2009-01-01,2009-02-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2010-10-01,2010-11-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2012-05-01,2012-06-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2015-08-01,2015-09-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2016-06-01,2016-07-01,30 days
"Auxvasse, Audrain County, MO",-1.5,2016-10-01,2016-11-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2017-12-01,2018-01-01,31 days
"Auxvasse, Audrain County, MO",-1.5,2018-04-01,2018-05-01,30 days
"Auxvasse, Audrain County, MO",-1.5,2023-04-01,2023-07-01,91 days
"Auxvasse, Audrain County, MO",-1.5,2023-09-01,2023-10-01,30 days
"Auxvasse, Audrain County, MO",-1.5,2024-02-01,2024-03-01,29 days
"Brunswick, Carroll County, MO",-1.5,2002-03-01,2002-04-01,31 days
"Brunswick, Carroll County, MO",-1.5,2006-02-01,2006-03-01,28 days
"Brunswick, Carroll County, MO",-1.5,2010-10-01,2010-11-01,31 days
"Brunswick, Carroll County, MO",-1.5,2011-10-01,2011-11-01,31 days
"Brunswick, Carroll County, MO",-1.5,2012-06-01,2012-08-01,61 days
"Brunswick, Carroll County, MO",-1.5,2013-07-01,2013-09-01,62 days
"Brunswick, Carroll County, MO",-1.5,2014-03-01,2014-04-01,31 days
"Brunswick, Carroll County, MO",-1.5,2014-05-01,2014-06-01,31 days
"Brunswick, Carroll County, MO",-1.5,2017-11-01,2018-01-01,61 days
"Brunswick, Carroll County, MO",-1.5,2018-04-01,2018-05-01,30 days
"Brunswick, Carroll County, MO",-1.5,2021-02-01,2021-03-01,28 days
"Brunswick, Carroll County, MO",-1.5,2023-04-01,2023-08-01,122 days
"Brunswick, Carroll County, MO",-1.5,2024-02-01,2024-03-01,29 days
"Cardwell, Dunklin County, MO",-1.5,2000-12-01,2001-01-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2001-04-01,2001-05-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2001-07-01,2001-08-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2004-09-01,2004-10-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2005-05-01,2005-06-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2005-10-01,2005-11-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2005-12-01,2006-01-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2007-03-01,2007-04-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2007-05-01,2007-06-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2007-08-01,2007-09-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2008-06-01,2008-08-01,61 days
"Cardwell, Dunklin County, MO",-1.5,2009-11-01,2009-12-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2010-06-01,2010-07-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2010-08-01,2010-09-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2010-10-01,2010-11-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2011-01-01,2011-02-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2012-04-01,2012-05-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2013-03-01,2013-04-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2017-09-01,2017-10-01,30 days
"Cardwell, Dunklin County, MO",-1.5,2018-07-01,2018-08-01,31 days
"Cardwell, Dunklin County, MO",-1.5,2022-09-01,2022-10-01,30 days
"Charleston, Mississippi County, MO",-1.5,2000-12-01,2001-01-01,31 days
"Charleston, Mississippi County, MO",-1.5,2001-04-01,2001-05-01,30 days
