location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.5,2007-11-01,2007-12-01,30 days
"Albany, Gentry County, MO",-2.5,2011-10-01,2011-11-01,31 days
"Albany, Gentry County, MO",-2.5,2013-08-01,2013-09-01,31 days
"Albany, Gentry County, MO",-2.5,2018-04-01,2018-05-01,30 days
"Auxvasse, Audrain County, MO",-2.5,2015-08-01,2015-09-01,31 days
"Brunswick, Carroll County, MO",-2.5,2010-10-01,2010-11-01,31 days
"Brunswick, Carroll County, MO",-2.5,2014-05-01,2014-06-01,31 days
"Brunswick, Carroll County, MO",-2.5,2017-12-01,2018-01-01,31 days
"Brunswick, Carroll County, MO",-2.5,2018-04-01,2018-05-01,30 days
"Cardwell, Dunklin County, MO",-2.5,2001-04-01,2001-05-01,30 days
"Cardwell, Dunklin County, MO",-2.5,2004-09-01,2004-10-01,30 days
"Cardwell, Dunklin County, MO",-2.5,2005-05-01,2005-06-01,31 days
"Cardwell, Dunklin County, MO",-2.5,2005-12-01,2006-01-01,31 days
"Cardwell, Dunklin County, MO",-2.5,2010-08-01,2010-09-01,31 days
"Cardwell, Dunklin County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Charleston, Mississippi County, MO",-2.5,2001-04-01,2001-05-01,30 days
"Charleston, Mississippi County, MO",-2.5,2005-05-01,2005-06-01,31 days
"Clarkton, Dunklin County, MO",-2.5,2005-05-01,2005-06-01,31 days
"Clarkton, Dunklin County, MO",-2.5,2005-10-01,2005-11-01,31 days
"Clarkton, Dunklin County, MO",-2.5,2005-12-01,2006-01-01,31 days
"Clarkton, Dunklin County, MO",-2.5,2010-08-01,2010-09-01,31 days
"Cook Station, Crawford County, MO",-2.5,2000-04-01,2000-05-01,30 days
"Cook Station, Crawford County, MO",-2.5,2004-09-01,2004-10-01,30 days
"Cook Station, Crawford County, MO",-2.5,2010-10-01,2010-11-01,31 days
"Corning, Atchison County, MO",-2.5,2002-06-01,2002-07-01,30 days
"Corning, Atchison County, MO",-2.5,2003-07-01,2003-08-01,31 days
"Corning, Atchison County, MO",-2.5,2011-10-01,2011-11-01,31 days
"Corning, Atchison County, MO",-2.5,2014-03-01,2014-04-01,31 days
"Delta, Cape Girardeau County, MO",-2.5,2004-09-01,2004-10-01,30 days
"Delta, Cape Girardeau County, MO",-2.5,2012-05-01,2012-06-01,31 days
"Glennonville, Dunklin County, MO",-2.5,2005-05-01,2005-06-01,31 days
"Glennonville, Dunklin County, MO",-2.5,2007-08-01,2007-09-01,31 days
"Glennonville, Dunklin County, MO",-2.5,2010-06-01,2010-07-01,30 days
"Glennonville, Dunklin County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Glennonville, Dunklin County, MO",-2.5,2018-07-01,2018-08-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2005-10-01,2005-11-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2005-12-01,2006-01-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Hayward, Pemiscot County, MO",-2.5,2018-07-01,2018-08-01,31 days
"Lamar, Barton County, MO",-2.5,2000-08-01,2000-09-01,31 days
"Lamar, Barton County, MO",-2.5,2006-02-01,2006-03-01,28 days
"Linneus, Linn County, MO",-2.5,2013-08-01,2013-09-01,31 days
"Linneus, Linn County, MO",-2.5,2018-04-01,2018-05-01,30 days
"Monroe City, Monroe County, MO",-2.5,2009-01-01,2009-02-01,31 days
"Novelty, Knox County, MO",-2.5,2009-01-01,2009-02-01,31 days
"Novelty, Knox County, MO",-2.5,2018-04-01,2018-05-01,30 days
"Portageville, Pemiscot County, MO",-2.5,2005-05-01,2005-06-01,31 days
"Portageville, Pemiscot County, MO",-2.5,2011-01-01,2011-02-01,31 days
"Portageville, Pemiscot County, MO",-2.5,2012-05-01,2012-06-01,31 days
"St. Joseph, Buchanan County, MO",-2.5,2011-10-01,2011-11-01,31 days
"St. Joseph, Buchanan County, MO",-2.5,2018-04-01,2018-05-01,30 days
