location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.0,37,38,1
"Albany, Gentry County, MO",-2.0,219,223,4
"Auxvasse, Audrain County, MO",-2.0,66,67,1
"Auxvasse, Audrain County, MO",-2.0,197,198,1
"Auxvasse, Audrain County, MO",-2.0,280,282,2
"Brunswick, Carroll County, MO",-2.0,37,38,1
"Brunswick, Carroll County, MO",-2.0,134,135,1
"Brunswick, Carroll County, MO",-2.0,166,168,2
"Brunswick, Carroll County, MO",-2.0,172,173,1
"Brunswick, Carroll County, MO",-2.0,273,274,1
"Brunswick, Carroll County, MO",-2.0,282,285,3
"Cardwell, Dunklin County, MO",-2.0,20,21,1
"Cardwell, Dunklin County, MO",-2.0,73,75,2
"Cardwell, Dunklin County, MO",-2.0,76,77,1
"Cardwell, Dunklin County, MO",-2.0,90,92,2
"Cardwell, Dunklin County, MO",-2.0,132,133,1
"Cardwell, Dunklin County, MO",-2.0,149,150,1
"Charleston, Mississippi County, MO",-2.0,15,17,2
"Charleston, Mississippi County, MO",-2.0,56,57,1
"Charleston, Mississippi County, MO",-2.0,150,153,3
"Charleston, Mississippi County, MO",-2.0,274,275,1
"Clarkton, Dunklin County, MO",-2.0,19,20,1
"Clarkton, Dunklin County, MO",-2.0,91,92,1
"Clarkton, Dunklin County, MO",-2.0,129,131,2
"Clarkton, Dunklin County, MO",-2.0,132,133,1
"Clarkton, Dunklin County, MO",-2.0,149,151,2
"Columbia-Sanborn Field, Boone County, MO",-2.0,153,155,2
"Columbia-Sanborn Field, Boone County, MO",-2.0,197,198,1
"Columbia-Sanborn Field, Boone County, MO",-2.0,280,281,1
"Columbia-South Farms, Boone County, MO",-2.0,153,155,2
"Columbia-South Farms, Boone County, MO",-2.0,170,171,1
"Columbia-South Farms, Boone County, MO",-2.0,197,198,1
"Columbia-South Farms, Boone County, MO",-2.0,280,281,1
"Cook Station, Crawford County, MO",-2.0,5,6,1
"Cook Station, Crawford County, MO",-2.0,149,152,3
"Cook Station, Crawford County, MO",-2.0,171,173,2
"Cook Station, Crawford County, MO",-2.0,176,178,2
"Cook Station, Crawford County, MO",-2.0,214,217,3
"Corning, Atchison County, MO",-2.0,58,59,1
"Corning, Atchison County, MO",-2.0,134,135,1
"Corning, Atchison County, MO",-2.0,170,173,3
"Corning, Atchison County, MO",-2.0,219,223,4
"Delta, Cape Girardeau County, MO",-2.0,91,92,1
"Delta, Cape Girardeau County, MO",-2.0,149,152,3
"Delta, Cape Girardeau County, MO",-2.0,215,217,2
"Delta, Cape Girardeau County, MO",-2.0,274,275,1
"Glennonville, Dunklin County, MO",-2.0,130,131,1
"Glennonville, Dunklin County, MO",-2.0,132,133,1
"Glennonville, Dunklin County, MO",-2.0,149,150,1
"Hayward, Pemiscot County, MO",-2.0,20,21,1
"Hayward, Pemiscot County, MO",-2.0,90,92,2
"Hayward, Pemiscot County, MO",-2.0,129,133,4
"Hayward, Pemiscot County, MO",-2.0,149,152,3
"Lamar, Barton County, MO",-2.0,36,37,1
"Lamar, Barton County, MO",-2.0,73,75,2
"Lamar, Barton County, MO",-2.0,171,173,2
"Linneus, Linn County, MO",-2.0,37,39,2
"Linneus, Linn County, MO",-2.0,134,135,1
"Linneus, Linn County, MO",-2.0,166,169,3
"Linneus, Linn County, MO",-2.0,172,173,1
"Linneus, Linn County, MO",-2.0,219,220,1
"Monroe City, Monroe County, MO",-2.0,37,38,1
"Monroe City, Monroe County, MO",-2.0,67,68,1
"Monroe City, Monroe County, MO",-2.0,134,135,1
"Monroe City, Monroe County, MO",-2.0,141,142,1
"Novelty, Knox County, MO",-2.0,36,39,3
"Novelty, Knox County, MO",-2.0,134,135,1
"Novelty, Knox County, MO",-2.0,172,173,1
"Novelty, Knox County, MO",-2.0,183,184,1
"Novelty, Knox County, MO",-2.0,284,286,2
"Novelty, Knox County, MO",-2.0,289,290,1
"Portageville, Pemiscot County, MO",-2.0,16,17,1
"Portageville, Pemiscot County, MO",-2.0,73,74,1
"Portageville, Pemiscot County, MO",-2.0,90,92,2
"Portageville, Pemiscot County, MO",-2.0,132,133,1
"Portageville, Pemiscot County, MO",-2.0,149,153,4
"St. Joseph, Buchanan County, MO",-2.0,26,27,1
"St. Joseph, Buchanan County, MO",-2.0,34,36,2
"St. Joseph, Buchanan County, MO",-2.0,37,38,1
"St. Joseph, Buchanan County, MO",-2.0,151,156,5
"St. Joseph, Buchanan County, MO",-2.0,219,223,4
