location,SPI,start_date,end_date,duration
"Brunswick, Carroll County, MO",-2.2,171,173,2
"Brunswick, Carroll County, MO",-2.2,273,274,1
"Brunswick, Carroll County, MO",-2.2,289,290,1
"Cardwell, Dunklin County, MO",-2.2,18,21,3
"Cardwell, Dunklin County, MO",-2.2,75,77,2
"Charleston, Mississippi County, MO",-2.2,16,18,2
"Charleston, Mississippi County, MO",-2.2,20,21,1
"Charleston, Mississippi County, MO",-2.2,56,57,1
"Clarkton, Dunklin County, MO",-2.2,132,133,1
"Columbia-Sanborn Field, Boone County, MO",-2.2,280,282,2
"Columbia-Sanborn Field, Boone County, MO",-2.2,289,291,2
"Columbia-South Farms, Boone County, MO",-2.2,280,282,2
"Cook Station, Crawford County, MO",-2.2,149,151,2
"Cook Station, Crawford County, MO",-2.2,176,184,8
"Corning, Atchison County, MO",-2.2,45,46,1
"Corning, Atchison County, MO",-2.2,172,173,1
"Corning, Atchison County, MO",-2.2,219,220,1
"Hayward, Pemiscot County, MO",-2.2,17,21,4
"Hayward, Pemiscot County, MO",-2.2,75,76,1
"Hayward, Pemiscot County, MO",-2.2,129,130,1
"Lamar, Barton County, MO",-2.2,73,74,1
"Linneus, Linn County, MO",-2.2,172,174,2
"Monroe City, Monroe County, MO",-2.2,140,142,2
"Novelty, Knox County, MO",-2.2,289,291,2
"Portageville, Pemiscot County, MO",-2.2,17,21,4
"Portageville, Pemiscot County, MO",-2.2,73,74,1
"Portageville, Pemiscot County, MO",-2.2,75,76,1
"St. Joseph, Buchanan County, MO",-2.2,35,38,3
"St. Joseph, Buchanan County, MO",-2.2,40,41,1
"St. Joseph, Buchanan County, MO",-2.2,157,159,2
"St. Joseph, Buchanan County, MO",-2.2,219,223,4
