location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.0,11,13,2
"Albany, Gentry County, MO",-1.0,30,50,20
"Albany, Gentry County, MO",-1.0,51,52,1
"Albany, Gentry County, MO",-1.0,77,79,2
"Albany, Gentry County, MO",-1.0,140,143,3
"Albany, Gentry County, MO",-1.0,151,153,2
"Albany, Gentry County, MO",-1.0,154,160,6
"Albany, Gentry County, MO",-1.0,163,164,1
"Albany, Gentry County, MO",-1.0,168,174,6
"Albany, Gentry County, MO",-1.0,221,227,6
"Auxvasse, Audrain County, MO",-1.0,71,77,6
"Auxvasse, Audrain County, MO",-1.0,91,92,1
"Auxvasse, Audrain County, MO",-1.0,93,97,4
"Auxvasse, Audrain County, MO",-1.0,140,143,3
"Auxvasse, Audrain County, MO",-1.0,144,145,1
"Auxvasse, Audrain County, MO",-1.0,146,147,1
"Auxvasse, Audrain County, MO",-1.0,148,153,5
"Auxvasse, Audrain County, MO",-1.0,154,159,5
"Auxvasse, Audrain County, MO",-1.0,172,176,4
"Auxvasse, Audrain County, MO",-1.0,219,225,6
"Auxvasse, Audrain County, MO",-1.0,280,292,12
"Brunswick, Carroll County, MO",-1.0,11,12,1
"Brunswick, Carroll County, MO",-1.0,40,44,4
"Brunswick, Carroll County, MO",-1.0,45,46,1
"Brunswick, Carroll County, MO",-1.0,140,142,2
"Brunswick, Carroll County, MO",-1.0,151,152,1
"Brunswick, Carroll County, MO",-1.0,154,160,6
"Brunswick, Carroll County, MO",-1.0,168,175,7
"Brunswick, Carroll County, MO",-1.0,221,227,6
"Brunswick, Carroll County, MO",-1.0,269,277,8
"Brunswick, Carroll County, MO",-1.0,278,285,7
"Brunswick, Carroll County, MO",-1.0,286,292,6
"Cardwell, Dunklin County, MO",-1.0,11,14,3
"Cardwell, Dunklin County, MO",-1.0,15,23,8
"Cardwell, Dunklin County, MO",-1.0,70,81,11
"Cardwell, Dunklin County, MO",-1.0,91,94,3
"Cardwell, Dunklin County, MO",-1.0,96,98,2
"Cardwell, Dunklin County, MO",-1.0,110,112,2
"Cardwell, Dunklin County, MO",-1.0,129,135,6
"Cardwell, Dunklin County, MO",-1.0,154,159,5
"Cardwell, Dunklin County, MO",-1.0,272,275,3
"Charleston, Mississippi County, MO",-1.0,12,23,11
"Charleston, Mississippi County, MO",-1.0,53,66,13
"Charleston, Mississippi County, MO",-1.0,70,76,6
"Charleston, Mississippi County, MO",-1.0,79,80,1
"Charleston, Mississippi County, MO",-1.0,110,114,4
"Charleston, Mississippi County, MO",-1.0,129,135,6
"Charleston, Mississippi County, MO",-1.0,149,150,1
"Charleston, Mississippi County, MO",-1.0,151,152,1
"Charleston, Mississippi County, MO",-1.0,154,160,6
"Clarkton, Dunklin County, MO",-1.0,16,21,5
"Clarkton, Dunklin County, MO",-1.0,55,58,3
"Clarkton, Dunklin County, MO",-1.0,70,80,10
"Clarkton, Dunklin County, MO",-1.0,92,95,3
"Clarkton, Dunklin County, MO",-1.0,96,98,2
"Clarkton, Dunklin County, MO",-1.0,110,114,4
"Clarkton, Dunklin County, MO",-1.0,129,135,6
"Clarkton, Dunklin County, MO",-1.0,148,149,1
"Clarkton, Dunklin County, MO",-1.0,154,160,6
"Clarkton, Dunklin County, MO",-1.0,188,190,2
"Clarkton, Dunklin County, MO",-1.0,290,292,2
"Columbia-Sanborn Field, Boone County, MO",-1.0,80,87,7
"Columbia-Sanborn Field, Boone County, MO",-1.0,91,92,1
"Columbia-Sanborn Field, Boone County, MO",-1.0,94,95,1
"Columbia-Sanborn Field, Boone County, MO",-1.0,141,142,1
"Columbia-Sanborn Field, Boone County, MO",-1.0,149,150,1
"Columbia-Sanborn Field, Boone County, MO",-1.0,151,153,2
"Columbia-Sanborn Field, Boone County, MO",-1.0,154,160,6
"Columbia-Sanborn Field, Boone County, MO",-1.0,172,176,4
"Columbia-Sanborn Field, Boone County, MO",-1.0,219,227,8
"Columbia-South Farms, Boone County, MO",-1.0,80,88,8
"Columbia-South Farms, Boone County, MO",-1.0,91,97,6
"Columbia-South Farms, Boone County, MO",-1.0,140,142,2
"Columbia-South Farms, Boone County, MO",-1.0,149,153,4
"Columbia-South Farms, Boone County, MO",-1.0,154,160,6
"Columbia-South Farms, Boone County, MO",-1.0,172,176,4
