08/01/2019 5.54
spi frequency percentage rankingpercentile
-1.7 3 5.88 4
-1.5 2 3.92 8
-1.2 2 3.92 12
-1 4 7.84 16
-0.8 1 1.96 20
-0.7 3 5.88 24
-0.6 3 5.88 28
-0.5 4 7.84 32
-0.3 1 1.96 36
0 3 5.88 40
0.1 2 3.92 44
0.2 2 3.92 48
0.3 2 3.92 52
0.4 2 3.92 56
0.5 2 3.92 60
0.6 2 3.92 64
0.7 1 1.96 68
0.8 1 1.96 72
1 2 3.92 76
1.2 1 1.96 80
1.4 2 3.92 84
1.5 2 3.92 88
1.6 1 1.96 92
1.7 2 3.92 96
1.8 1 1.96 100
