0,1,2,3,4,5,6
01/01/2022,02/01/2022,1,-1.9,-1.9,-1.9,-1.9
04/01/2023,08/01/2023,4,-1.76,-3.15,-0.79,-0.7
03/01/2024,04/01/2024,1,-1.66,-1.66,-1.66,-1.66
