0,1,2,3,4
07/01/2008,1.42,-99.0,-99.0,-99.0
08/01/2008,-0.53,-99.0,-99.0,-99.0
09/01/2008,2.08,1.78,-99.0,-99.0
10/01/2008,-0.72,1.02,-99.0,-99.0
11/01/2008,-0.65,1.12,-99.0,-99.0
12/01/2008,0.29,-0.89,1.24,-99.0
01/01/2009,-2.38,-0.89,0.49,-99.0
02/01/2009,1.25,0.34,1.08,-99.0
03/01/2009,0.63,0.51,-0.45,-99.0
04/01/2009,0.95,1.49,0.75,-99.0
05/01/2009,0.18,0.85,0.91,-99.0
06/01/2009,0.81,0.92,0.96,1.54
07/01/2009,0.36,0.6,1.32,1.06
08/01/2009,1.19,0.86,1.24,1.3
09/01/2009,0.12,0.46,1.02,0.6
10/01/2009,1.76,1.67,1.37,1.5
11/01/2009,-0.2,1.47,1.32,1.64
12/01/2009,0.41,1.55,1.21,1.66
01/01/2010,0.67,0.25,1.69,1.94
02/01/2010,0.78,0.96,1.65,1.83
03/01/2010,-0.23,0.45,1.56,1.7
04/01/2010,0.88,0.91,0.79,1.73
05/01/2010,0.24,0.59,0.88,1.54
06/01/2010,-0.05,0.47,0.53,1.22
07/01/2010,1.36,0.9,1.23,1.58
08/01/2010,0.68,0.98,1.17,1.51
09/01/2010,1.13,1.41,1.45,1.82
10/01/2010,-1.58,0.23,0.76,0.97
11/01/2010,-0.52,-0.26,0.64,0.99
12/01/2010,0.25,-1.25,0.73,0.95
01/01/2011,-1.38,-0.75,-0.3,0.78
02/01/2011,0.4,-0.52,-0.51,0.72
03/01/2011,-0.12,-0.44,-1.41,0.74
04/01/2011,-0.46,-0.59,-1.02,0.22
05/01/2011,0.78,-0.06,-0.32,0.37
06/01/2011,-0.64,-0.37,-0.59,0.09
07/01/2011,-1.05,-0.52,-0.98,-0.8
08/01/2011,-0.73,-1.15,-1.12,-1.08
09/01/2011,-0.36,-1.05,-1.03,-1.54
10/01/2011,-1.17,-1.44,-1.16,-1.58
11/01/2011,1.31,-0.56,-1.1,-1.24
12/01/2011,0.61,0.09,-0.88,-1.16
01/01/2012,-0.37,0.83,-0.72,-1.18
02/01/2012,0.79,0.55,-0.28,-1.03
03/01/2012,0.53,0.4,0.21,-0.87
04/01/2012,0.84,1.13,1.31,-0.24
05/01/2012,-1.96,0.05,0.19,-0.78
06/01/2012,-1.59,-0.77,-0.55,-1.17
07/01/2012,-1.82,-2.82,-1.25,-1.18
08/01/2012,-1.31,-2.14,-1.63,-1.3
09/01/2012,-0.47,-1.59,-1.69,-1.2
10/01/2012,-0.21,-1.14,-2.5,-1.06
11/01/2012,-0.42,-1.08,-2.0,-1.56
12/01/2012,-0.71,-0.9,-1.94,-1.86
01/01/2013,1.11,-0.13,-1.25,-1.69
02/01/2013,0.54,0.38,-0.76,-1.69
03/01/2013,-0.46,0.47,-0.49,-1.86
04/01/2013,0.84,0.7,0.4,-1.88
05/01/2013,2.3,1.68,1.79,-0.28
