0,1,2,3
-99.0,11,12.79,3.33
-2.1,1,1.16,6.67
-1.9,3,3.49,10.0
-1.8,3,3.49,13.33
-1.7,2,2.33,16.67
-1.5,3,3.49,20.0
-1.4,1,1.16,23.33
-1.0,2,2.33,26.67
-0.9,2,2.33,30.0
-0.7,2,2.33,33.33
-0.6,2,2.33,36.67
-0.5,2,2.33,40.0
-0.4,3,3.49,43.33
-0.3,2,2.33,46.67
-0.2,1,1.16,50.0
-0.1,2,2.33,53.33
0.0,2,2.33,56.67
0.1,3,3.49,60.0
0.3,2,2.33,63.33
0.4,1,1.16,66.67
0.5,2,2.33,70.0
0.6,4,4.65,73.33
0.7,10,11.63,76.67
0.8,5,5.81,80.0
0.9,1,1.16,83.33
1.0,6,6.98,86.67
1.1,4,4.65,90.0
1.2,1,1.16,93.33
1.3,2,2.33,96.67
1.4,1,1.16,100.0
