0,1,2,3,4,5,6
05/01/2016,10/01/2016,5,-1.62,-4.64,-0.93,-1.11
04/01/2018,01/01/2019,9,-1.64,-5.54,-0.62,-0.53
01/01/2022,02/01/2024,25,-1.85,-24.12,-0.96,-0.8
