0,1,2,3
-99.0,5,1.71,2.04
-2.5,1,0.34,4.08
-2.4,3,1.03,6.12
-2.3,3,1.03,8.16
-2.1,1,0.34,10.2
-2.0,1,0.34,12.24
-1.9,3,1.03,14.29
-1.8,3,1.03,16.33
-1.7,2,0.68,18.37
-1.6,5,1.71,20.41
-1.5,7,2.4,22.45
-1.4,5,1.71,24.49
-1.3,6,2.05,26.53
-1.2,3,1.03,28.57
-1.1,4,1.37,30.61
-1.0,3,1.03,32.65
-0.9,7,2.4,34.69
-0.8,7,2.4,36.73
-0.7,10,3.42,38.78
-0.6,4,1.37,40.82
-0.5,9,3.08,42.86
-0.4,11,3.77,44.9
-0.3,14,4.79,46.94
-0.2,7,2.4,48.98
-0.1,6,2.05,51.02
0.0,11,3.77,53.06
0.1,10,3.42,55.1
0.2,10,3.42,57.14
0.3,14,4.79,59.18
0.4,12,4.11,61.22
0.5,12,4.11,63.27
0.6,19,6.51,65.31
0.7,12,4.11,67.35
0.8,10,3.42,69.39
0.9,6,2.05,71.43
1.0,8,2.74,73.47
1.1,10,3.42,75.51
1.2,6,2.05,77.55
1.3,2,0.68,79.59
1.4,4,1.37,81.63
1.5,1,0.34,83.67
1.6,5,1.71,85.71
1.8,1,0.34,87.76
1.9,3,1.03,89.8
2.0,2,0.68,91.84
2.1,1,0.34,93.88
2.3,1,0.34,95.92
2.4,1,0.34,97.96
2.7,1,0.34,100.0
