0,1,2,3
-99.0,2,1.9,2.5
-2.1,1,0.95,5.0
-1.8,3,2.86,7.5
-1.7,1,0.95,10.0
-1.6,1,0.95,12.5
-1.5,3,2.86,15.0
-1.4,1,0.95,17.5
-1.3,3,2.86,20.0
-1.2,3,2.86,22.5
-1.1,2,1.9,25.0
-1.0,2,1.9,27.5
-0.9,3,2.86,30.0
-0.8,3,2.86,32.5
-0.7,5,4.76,35.0
-0.6,1,0.95,37.5
-0.5,4,3.81,40.0
-0.4,4,3.81,42.5
-0.3,4,3.81,45.0
-0.2,1,0.95,47.5
-0.1,4,3.81,50.0
0.0,4,3.81,52.5
0.1,4,3.81,55.0
0.2,6,5.71,57.5
0.3,2,1.9,60.0
0.4,4,3.81,62.5
0.5,2,1.9,65.0
0.6,3,2.86,67.5
0.7,5,4.76,70.0
0.9,1,0.95,72.5
1.0,6,5.71,75.0
1.1,2,1.9,77.5
1.2,1,0.95,80.0
1.3,4,3.81,82.5
1.4,1,0.95,85.0
1.5,1,0.95,87.5
1.6,2,1.9,90.0
1.7,2,1.9,92.5
1.8,1,0.95,95.0
1.9,2,1.9,97.5
2.0,1,0.95,100.0
