0,1,2,3
-99.0,11,3.77,2.17
-2.4,2,0.68,4.35
-2.2,2,0.68,6.52
-2.0,3,1.03,8.7
-1.9,3,1.03,10.87
-1.8,2,0.68,13.04
-1.7,3,1.03,15.22
-1.6,5,1.71,17.39
-1.5,2,0.68,19.57
-1.4,9,3.08,21.74
-1.3,7,2.4,23.91
-1.2,2,0.68,26.09
-1.1,7,2.4,28.26
-1.0,8,2.74,30.43
-0.9,9,3.08,32.61
-0.8,7,2.4,34.78
-0.7,9,3.08,36.96
-0.6,11,3.77,39.13
-0.5,9,3.08,41.3
-0.4,3,1.03,43.48
-0.3,8,2.74,45.65
-0.2,7,2.4,47.83
-0.1,4,1.37,50.0
0.0,10,3.42,52.17
0.1,7,2.4,54.35
0.2,13,4.45,56.52
0.3,14,4.79,58.7
0.4,12,4.11,60.87
0.5,15,5.14,63.04
0.6,14,4.79,65.22
0.7,18,6.16,67.39
0.8,7,2.4,69.57
0.9,3,1.03,71.74
1.0,7,2.4,73.91
1.1,6,2.05,76.09
1.2,4,1.37,78.26
1.3,2,0.68,80.43
1.4,2,0.68,82.61
1.5,4,1.37,84.78
1.6,4,1.37,86.96
1.7,6,2.05,89.13
1.8,3,1.03,91.3
1.9,5,1.71,93.48
2.1,1,0.34,95.65
2.2,1,0.34,97.83
2.3,1,0.34,100.0
