0,1,2,3
-99.0,2,0.68,2.04
-2.7,1,0.34,4.08
-2.4,2,0.68,6.12
-2.3,1,0.34,8.16
-2.2,1,0.34,10.2
-2.1,1,0.34,12.24
-2.0,2,0.68,14.29
-1.9,2,0.68,16.33
-1.8,1,0.34,18.37
-1.7,4,1.37,20.41
-1.6,2,0.68,22.45
-1.5,3,1.03,24.49
-1.4,4,1.37,26.53
-1.3,6,2.05,28.57
-1.2,4,1.37,30.61
-1.1,10,3.42,32.65
-1.0,11,3.77,34.69
-0.9,7,2.4,36.73
-0.8,9,3.08,38.78
-0.7,10,3.42,40.82
-0.6,12,4.11,42.86
-0.5,7,2.4,44.9
-0.4,8,2.74,46.94
-0.3,7,2.4,48.98
-0.2,10,3.42,51.02
-0.1,13,4.45,53.06
0.0,11,3.77,55.1
0.1,10,3.42,57.14
0.2,12,4.11,59.18
0.3,11,3.77,61.22
0.4,13,4.45,63.27
0.5,10,3.42,65.31
0.6,5,1.71,67.35
0.7,6,2.05,69.39
0.8,8,2.74,71.43
0.9,8,2.74,73.47
1.0,9,3.08,75.51
1.1,16,5.48,77.55
1.2,3,1.03,79.59
1.3,5,1.71,81.63
1.4,2,0.68,83.67
1.5,4,1.37,85.71
1.6,7,2.4,87.76
1.8,3,1.03,89.8
1.9,3,1.03,91.84
2.0,1,0.34,93.88
2.1,1,0.34,95.92
2.2,3,1.03,97.96
2.5,1,0.34,100.0
