0,1,2,3
-99.0,2,0.7,2.04
-2.7,1,0.35,4.08
-2.4,3,1.05,6.12
-2.2,1,0.35,8.16
-2.1,3,1.05,10.2
-2.0,1,0.35,12.24
-1.9,2,0.7,14.29
-1.8,2,0.7,16.33
-1.7,2,0.7,18.37
-1.6,2,0.7,20.41
-1.5,3,1.05,22.45
-1.4,3,1.05,24.49
-1.3,6,2.11,26.53
-1.2,4,1.4,28.57
-1.1,8,2.81,30.61
-1.0,7,2.46,32.65
-0.9,8,2.81,34.69
-0.8,8,2.81,36.73
-0.7,6,2.11,38.78
-0.6,10,3.51,40.82
-0.5,12,4.21,42.86
-0.4,7,2.46,44.9
-0.3,16,5.61,46.94
-0.2,6,2.11,48.98
-0.1,14,4.91,51.02
0.0,10,3.51,53.06
0.1,12,4.21,55.1
0.2,13,4.56,57.14
0.3,8,2.81,59.18
0.4,17,5.96,61.22
0.5,12,4.21,63.27
0.6,8,2.81,65.31
0.7,6,2.11,67.35
0.8,4,1.4,69.39
0.9,8,2.81,71.43
1.0,7,2.46,73.47
1.1,6,2.11,75.51
1.2,9,3.16,77.55
1.3,4,1.4,79.59
1.4,3,1.05,81.63
1.5,3,1.05,83.67
1.6,2,0.7,85.71
1.7,2,0.7,87.76
1.8,4,1.4,89.8
1.9,2,0.7,91.84
2.0,2,0.7,93.88
2.2,2,0.7,95.92
2.3,2,0.7,97.96
2.6,2,0.7,100.0
