0,1,2,3,4,5,6
04/01/2000,06/01/2000,2,-2.68,-4.73,-2.37,-2.37
03/01/2001,06/01/2001,3,-1.77,-2.73,-0.91,-0.62
02/01/2004,03/01/2004,1,-1.6,-1.6,-1.6,-1.6
09/01/2004,10/01/2004,1,-2.57,-2.57,-2.57,-2.57
03/01/2005,07/01/2005,4,-1.84,-4.31,-1.08,-1.02
02/01/2006,03/01/2006,1,-1.53,-1.53,-1.53,-1.53
07/01/2007,09/01/2007,2,-1.89,-3.77,-1.89,-1.89
10/01/2010,11/01/2010,1,-2.53,-2.53,-2.53,-2.53
01/01/2011,02/01/2011,1,-1.92,-1.92,-1.92,-1.92
05/01/2012,08/01/2012,3,-2.2,-4.7,-1.57,-1.7
07/01/2014,10/01/2014,3,-1.66,-3.69,-1.23,-1.33
06/01/2016,07/01/2016,1,-2.12,-2.12,-2.12,-2.12
01/01/2017,04/01/2017,3,-2.06,-2.34,-0.78,-0.17
09/01/2017,01/01/2018,4,-2.23,-5.97,-1.49,-1.61
04/01/2023,07/01/2023,3,-1.9,-4.64,-1.55,-1.57
