0,1,2,3
-2.2,1,0.62,2.33
-2.1,1,0.62,4.65
-2.0,4,2.5,6.98
-1.9,1,0.62,9.3
-1.7,1,0.62,11.63
-1.6,2,1.25,13.95
-1.4,3,1.88,16.28
-1.3,4,2.5,18.6
-1.2,5,3.12,20.93
-1.1,4,2.5,23.26
-1.0,5,3.12,25.58
-0.9,3,1.88,27.91
-0.8,3,1.88,30.23
-0.7,7,4.38,32.56
-0.6,6,3.75,34.88
-0.5,7,4.38,37.21
-0.4,3,1.88,39.53
-0.3,5,3.12,41.86
-0.2,6,3.75,44.19
-0.1,3,1.88,46.51
0.0,6,3.75,48.84
0.1,6,3.75,51.16
0.2,9,5.62,53.49
0.3,6,3.75,55.81
0.4,6,3.75,58.14
0.5,8,5.0,60.47
0.6,6,3.75,62.79
0.7,4,2.5,65.12
0.8,3,1.88,67.44
0.9,5,3.12,69.77
1.0,3,1.88,72.09
1.1,2,1.25,74.42
1.2,5,3.12,76.74
1.3,3,1.88,79.07
1.4,2,1.25,81.4
1.5,1,0.62,83.72
1.7,2,1.25,86.05
1.8,1,0.62,88.37
1.9,3,1.88,90.7
2.0,1,0.62,93.02
2.1,2,1.25,95.35
2.3,1,0.62,97.67
2.5,1,0.62,100.0
