0,1,2,3
-99.0,5,1.74,2.13
-2.4,1,0.35,4.26
-2.2,1,0.35,6.38
-2.0,2,0.69,8.51
-1.9,2,0.69,10.64
-1.8,1,0.35,12.77
-1.7,7,2.43,14.89
-1.6,5,1.74,17.02
-1.5,3,1.04,19.15
-1.4,7,2.43,21.28
-1.3,5,1.74,23.4
-1.2,7,2.43,25.53
-1.1,7,2.43,27.66
-1.0,8,2.78,29.79
-0.9,10,3.47,31.91
-0.8,8,2.78,34.04
-0.7,8,2.78,36.17
-0.6,10,3.47,38.3
-0.5,11,3.82,40.43
-0.4,4,1.39,42.55
-0.3,6,2.08,44.68
-0.2,7,2.43,46.81
-0.1,9,3.12,48.94
0.0,16,5.56,51.06
0.1,10,3.47,53.19
0.2,12,4.17,55.32
0.3,11,3.82,57.45
0.4,12,4.17,59.57
0.5,5,1.74,61.7
0.6,9,3.12,63.83
0.7,10,3.47,65.96
0.8,8,2.78,68.09
0.9,6,2.08,70.21
1.0,12,4.17,72.34
1.1,5,1.74,74.47
1.2,5,1.74,76.6
1.3,5,1.74,78.72
1.4,7,2.43,80.85
1.5,5,1.74,82.98
1.6,2,0.69,85.11
1.7,1,0.35,87.23
1.8,5,1.74,89.36
1.9,1,0.35,91.49
2.0,4,1.39,93.62
2.1,1,0.35,95.74
2.2,1,0.35,97.87
2.4,1,0.35,100.0
