0,1,2,3,4
02/01/2000,-0.03,-99.0,-99.0,-99.0
03/01/2000,0.17,-99.0,-99.0,-99.0
04/01/2000,-0.15,-0.18,-99.0,-99.0
05/01/2000,0.47,0.17,-99.0,-99.0
06/01/2000,0.53,0.3,-99.0,-99.0
07/01/2000,-1.2,0.03,-0.16,-99.0
08/01/2000,-1.0,-1.32,-0.46,-99.0
09/01/2000,-0.93,-1.63,-0.81,-99.0
10/01/2000,-1.08,-2.16,-1.22,-99.0
11/01/2000,0.38,-1.12,-1.75,-99.0
12/01/2000,-0.37,-0.59,-2.06,-99.0
01/01/2001,-0.77,-0.84,-1.83,-1.27
02/01/2001,1.94,0.47,-0.64,-0.87
03/01/2001,0.09,0.97,-0.17,-1.28
04/01/2001,-0.44,0.88,0.05,-1.13
05/01/2001,-0.01,-0.42,-0.13,-1.48
06/01/2001,-1.02,-0.74,-0.08,-1.6
07/01/2001,-0.19,-0.55,0.14,-1.43
08/01/2001,-0.37,-1.04,-0.84,-1.24
09/01/2001,-0.19,-0.46,-0.9,-0.92
10/01/2001,1.56,0.64,0.0,-0.23
11/01/2001,0.61,1.27,0.41,-0.03
12/01/2001,1.13,1.44,1.19,0.73
01/01/2002,1.07,1.75,1.38,1.07
02/01/2002,-0.94,1.39,1.59,0.51
03/01/2002,1.25,1.41,1.76,1.15
04/01/2002,-1.38,-0.07,1.21,0.7
05/01/2002,0.29,0.36,0.92,0.97
06/01/2002,2.31,0.33,0.98,1.49
07/01/2002,-2.02,0.29,0.11,1.22
08/01/2002,0.79,0.8,0.6,1.43
09/01/2002,1.12,0.45,0.46,1.58
10/01/2002,0.15,1.06,0.83,1.67
11/01/2002,-1.5,0.03,0.48,0.96
12/01/2002,0.98,0.21,0.41,0.87
01/01/2003,-1.82,-0.74,0.27,0.25
02/01/2003,1.49,1.15,0.56,0.95
03/01/2003,-1.36,-1.1,-0.35,-0.07
04/01/2003,-0.27,-0.11,-0.71,0.12
05/01/2003,1.85,1.24,1.49,1.59
06/01/2003,0.34,1.94,1.32,1.16
07/01/2003,0.95,2.23,1.74,1.64
08/01/2003,0.0,0.45,1.13,1.22
09/01/2003,0.89,0.71,1.79,1.05
10/01/2003,-0.29,0.22,1.82,1.32
11/01/2003,0.77,0.76,0.79,1.7
12/01/2003,-0.48,-0.11,0.31,1.08
01/01/2004,-0.07,-0.26,-0.09,1.17
02/01/2004,-0.45,-1.21,-0.26,0.92
03/01/2004,-0.09,-0.87,-0.57,1.41
04/01/2004,1.57,0.54,0.14,1.61
05/01/2004,0.65,0.96,0.26,0.63
06/01/2004,-0.21,1.14,0.59,0.55
07/01/2004,0.33,0.5,0.64,0.37
08/01/2004,0.33,0.14,0.77,0.39
09/01/2004,-1.22,-0.78,0.32,-0.32
10/01/2004,0.27,-0.84,-0.17,-0.33
11/01/2004,1.54,0.15,0.14,0.13
12/01/2004,-0.36,0.54,-0.12,0.12
01/01/2005,0.63,0.84,-0.03,0.41
02/01/2005,-0.38,-0.46,-0.34,0.51
03/01/2005,-0.03,-0.15,0.32,0.53
04/01/2005,0.71,0.01,0.53,0.06
05/01/2005,-1.44,-0.75,-0.85,-0.85
06/01/2005,0.13,-0.74,-0.72,-0.71
07/01/2005,1.26,-0.45,-0.39,-0.46
08/01/2005,0.95,1.36,0.15,-0.21
09/01/2005,0.78,1.31,0.49,0.46
10/01/2005,-1.22,0.1,-0.33,-0.13
11/01/2005,-0.48,-1.0,0.24,-0.78
12/01/2005,-2.32,-2.32,-0.68,-1.41
01/01/2006,0.8,-1.38,-0.77,-0.79
02/01/2006,-0.74,-1.68,-1.94,-1.13
03/01/2006,0.07,-0.08,-1.81,-1.5
04/01/2006,-1.43,-1.2,-2.0,-1.82
05/01/2006,0.28,-0.46,-1.2,-1.07
06/01/2006,-0.14,-0.55,-0.54,-1.01
07/01/2006,0.9,0.37,-0.46,-1.16
08/01/2006,1.03,1.16,0.22,-1.08
09/01/2006,1.31,1.45,0.7,-0.81
10/01/2006,0.27,1.39,1.12,-0.47
11/01/2006,0.75,1.29,1.65,0.07
12/01/2006,0.19,0.44,1.51,0.69
01/01/2007,1.07,0.95,1.4,0.73
02/01/2007,-1.09,0.16,0.9,0.84
03/01/2007,-1.72,-1.32,-0.21,0.38
04/01/2007,0.05,-1.74,-0.45,0.56
05/01/2007,-1.56,-2.1,-1.38,-0.03
06/01/2007,-0.73,-1.51,-1.98,-0.07
07/01/2007,0.15,-1.38,-2.19,-0.29
08/01/2007,-2.21,-1.46,-2.29,-1.11
09/01/2007,-0.53,-0.99,-1.8,-1.53
10/01/2007,1.32,-0.12,-1.07,-1.76
11/01/2007,-0.61,0.3,-0.65,-1.88
12/01/2007,0.77,0.76,0.02,-1.71
01/01/2008,-0.88,-0.32,-0.34,-1.58
02/01/2008,0.12,0.18,0.14,-1.73
03/01/2008,1.61,1.15,1.02,-0.61
04/01/2008,1.33,1.86,1.23,-0.09
05/01/2008,-0.54,1.02,0.88,0.24
06/01/2008,-1.26,-0.19,0.43,0.21
07/01/2008,-0.15,-1.07,0.59,0.12
08/01/2008,0.66,-0.09,0.73,0.6
09/01/2008,-0.77,-0.06,-0.25,0.5
10/01/2008,-0.43,-0.27,-0.99,-0.08
11/01/2008,-1.45,-1.67,-1.3,-0.17
12/01/2008,0.58,-0.32,-0.57,-0.37
