0,1,2,3
-99.0,2,0.9,2.04
-2.7,1,0.45,4.08
-2.5,1,0.45,6.12
-2.4,2,0.9,8.16
-2.2,1,0.45,10.2
-2.0,1,0.45,12.24
-1.9,2,0.9,14.29
-1.8,2,0.9,16.33
-1.7,1,0.45,18.37
-1.6,2,0.9,20.41
-1.5,3,1.36,22.45
-1.4,2,0.9,24.49
-1.3,6,2.71,26.53
-1.2,5,2.26,28.57
-1.1,2,0.9,30.61
-1.0,5,2.26,32.65
-0.9,5,2.26,34.69
-0.8,7,3.17,36.73
-0.7,5,2.26,38.78
-0.6,8,3.62,40.82
-0.5,6,2.71,42.86
-0.4,12,5.43,44.9
-0.3,11,4.98,46.94
-0.2,12,5.43,48.98
-0.1,9,4.07,51.02
0.0,6,2.71,53.06
0.1,7,3.17,55.1
0.2,4,1.81,57.14
0.3,6,2.71,59.18
0.4,13,5.88,61.22
0.5,7,3.17,63.27
0.6,8,3.62,65.31
0.7,9,4.07,67.35
0.8,4,1.81,69.39
0.9,8,3.62,71.43
1.0,2,0.9,73.47
1.1,3,1.36,75.51
1.2,5,2.26,77.55
1.3,6,2.71,79.59
1.4,4,1.81,81.63
1.5,1,0.45,83.67
1.6,3,1.36,85.71
1.7,6,2.71,87.76
1.8,1,0.45,89.8
1.9,1,0.45,91.84
2.1,1,0.45,93.88
2.3,1,0.45,95.92
2.5,1,0.45,97.96
2.7,1,0.45,100.0
