0,1,2,3
-99.0,2,0.69,2
-3.0,1,0.34,4
-2.9,1,0.34,6
-2.8,2,0.69,8
-2.5,1,0.34,10
-2.4,1,0.34,12
-2.3,2,0.69,14
-2.2,2,0.69,16
-2.1,1,0.34,18
-2.0,1,0.34,20
-1.9,2,0.69,22
-1.8,1,0.34,24
-1.7,3,1.03,26
-1.6,1,0.34,28
-1.4,7,2.41,30
-1.3,2,0.69,32
-1.2,7,2.41,34
-1.1,5,1.72,36
-1.0,11,3.78,38
-0.9,4,1.37,40
-0.8,6,2.06,42
-0.7,9,3.09,44
-0.6,5,1.72,46
-0.5,10,3.44,48
-0.4,12,4.12,50
-0.3,14,4.81,52
-0.2,9,3.09,54
-0.1,13,4.47,56
0.0,14,4.81,58
0.1,9,3.09,60
0.2,10,3.44,62
0.3,7,2.41,64
0.4,18,6.19,66
0.5,14,4.81,68
0.6,10,3.44,70
0.7,4,1.37,72
0.8,14,4.81,74
0.9,5,1.72,76
1.0,12,4.12,78
1.1,5,1.72,80
1.2,6,2.06,82
1.3,5,1.72,84
1.4,3,1.03,86
1.5,5,1.72,88
1.6,3,1.03,90
1.7,5,1.72,92
1.8,1,0.34,94
1.9,3,1.03,96
2.3,2,0.69,98
2.5,1,0.34,100
