0,1,2,3
-99.0,5,2.51,2.22
-2.6,2,1.01,4.44
-2.4,1,0.5,6.67
-2.3,1,0.5,8.89
-2.2,1,0.5,11.11
-2.0,1,0.5,13.33
-1.9,1,0.5,15.56
-1.8,1,0.5,17.78
-1.7,3,1.51,20.0
-1.6,4,2.01,22.22
-1.5,3,1.51,24.44
-1.4,4,2.01,26.67
-1.3,3,1.51,28.89
-1.2,5,2.51,31.11
-1.1,3,1.51,33.33
-1.0,5,2.51,35.56
-0.9,9,4.52,37.78
-0.8,4,2.01,40.0
-0.7,2,1.01,42.22
-0.6,4,2.01,44.44
-0.5,3,1.51,46.67
-0.4,5,2.51,48.89
-0.3,6,3.02,51.11
-0.2,5,2.51,53.33
-0.1,9,4.52,55.56
0.0,7,3.52,57.78
0.1,7,3.52,60.0
0.2,6,3.02,62.22
0.3,8,4.02,64.44
0.4,8,4.02,66.67
0.5,8,4.02,68.89
0.6,6,3.02,71.11
0.7,7,3.52,73.33
0.8,7,3.52,75.56
0.9,10,5.03,77.78
1.0,7,3.52,80.0
1.1,6,3.02,82.22
1.2,10,5.03,84.44
1.3,3,1.51,86.67
1.5,2,1.01,88.89
1.6,2,1.01,91.11
1.8,2,1.01,93.33
1.9,1,0.5,95.56
2.1,1,0.5,97.78
2.3,1,0.5,100.0
