0,1,2,3
-99.0,11,13.92,3.33
-2.1,1,1.27,6.67
-1.7,1,1.27,10.0
-1.5,2,2.53,13.33
-1.4,2,2.53,16.67
-1.3,3,3.8,20.0
-1.2,4,5.06,23.33
-1.1,2,2.53,26.67
-1.0,4,5.06,30.0
-0.8,2,2.53,33.33
-0.7,2,2.53,36.67
-0.4,1,1.27,40.0
-0.3,2,2.53,43.33
-0.2,3,3.8,46.67
0.0,3,3.8,50.0
0.1,4,5.06,53.33
0.2,3,3.8,56.67
0.3,3,3.8,60.0
0.5,1,1.27,63.33
0.6,2,2.53,66.67
0.7,3,3.8,70.0
0.8,2,2.53,73.33
0.9,3,3.8,76.67
1.0,3,3.8,80.0
1.1,2,2.53,83.33
1.2,2,2.53,86.67
1.3,1,1.27,90.0
1.4,2,2.53,93.33
1.5,3,3.8,96.67
1.6,2,2.53,100.0
