0,1,2,3
-99.0,11,9.17,2.38
-2.4,1,0.83,4.76
-2.3,1,0.83,7.14
-2.2,1,0.83,9.52
-1.9,2,1.67,11.9
-1.8,1,0.83,14.29
-1.6,1,0.83,16.67
-1.5,2,1.67,19.05
-1.4,1,0.83,21.43
-1.2,4,3.33,23.81
-1.0,1,0.83,26.19
-0.9,5,4.17,28.57
-0.8,3,2.5,30.95
-0.7,5,4.17,33.33
-0.6,2,1.67,35.71
-0.5,4,3.33,38.1
-0.4,3,2.5,40.48
-0.3,7,5.83,42.86
-0.2,4,3.33,45.24
-0.1,4,3.33,47.62
0.0,7,5.83,50.0
0.1,6,5.0,52.38
0.2,6,5.0,54.76
0.3,5,4.17,57.14
0.4,2,1.67,59.52
0.5,2,1.67,61.9
0.6,1,0.83,64.29
0.7,3,2.5,66.67
0.8,3,2.5,69.05
0.9,3,2.5,71.43
1.0,1,0.83,73.81
1.1,2,1.67,76.19
1.2,1,0.83,78.57
1.3,3,2.5,80.95
1.4,2,1.67,83.33
1.5,1,0.83,85.71
1.6,2,1.67,88.1
1.7,2,1.67,90.48
1.8,2,1.67,92.86
1.9,1,0.83,95.24
2.3,1,0.83,97.62
2.4,1,0.83,100.0
