0,1,2,3
-99.0,2,2.33,2.5
-2.3,1,1.16,5.0
-1.8,2,2.33,7.5
-1.7,2,2.33,10.0
-1.6,1,1.16,12.5
-1.5,2,2.33,15.0
-1.4,1,1.16,17.5
-1.3,1,1.16,20.0
-1.2,1,1.16,22.5
-1.1,3,3.49,25.0
-1.0,1,1.16,27.5
-0.9,3,3.49,30.0
-0.8,1,1.16,32.5
-0.7,3,3.49,35.0
-0.6,2,2.33,37.5
-0.5,2,2.33,40.0
-0.4,4,4.65,42.5
-0.3,4,4.65,45.0
-0.2,2,2.33,47.5
-0.1,8,9.3,50.0
0.0,3,3.49,52.5
0.1,1,1.16,55.0
0.2,2,2.33,57.5
0.3,3,3.49,60.0
0.4,3,3.49,62.5
0.5,3,3.49,65.0
0.6,2,2.33,67.5
0.7,2,2.33,70.0
0.8,3,3.49,72.5
0.9,4,4.65,75.0
1.0,1,1.16,77.5
1.1,1,1.16,80.0
1.2,2,2.33,82.5
1.3,1,1.16,85.0
1.4,3,3.49,87.5
1.5,1,1.16,90.0
1.6,2,2.33,92.5
1.9,1,1.16,95.0
2.0,1,1.16,97.5
2.5,1,1.16,100.0
