0,1,2,3
-99.0,2,0.68,2.13
-2.7,1,0.34,4.26
-2.6,1,0.34,6.38
-2.3,2,0.68,8.51
-2.2,1,0.34,10.64
-2.1,3,1.03,12.77
-2.0,1,0.34,14.89
-1.9,3,1.03,17.02
-1.8,2,0.68,19.15
-1.7,4,1.37,21.28
-1.6,6,2.05,23.4
-1.5,6,2.05,25.53
-1.4,3,1.03,27.66
-1.3,4,1.37,29.79
-1.2,3,1.03,31.91
-1.1,4,1.37,34.04
-1.0,7,2.4,36.17
-0.9,5,1.71,38.3
-0.8,8,2.74,40.43
-0.7,9,3.08,42.55
-0.6,9,3.08,44.68
-0.5,4,1.37,46.81
-0.4,14,4.79,48.94
-0.3,12,4.11,51.06
-0.2,10,3.42,53.19
-0.1,12,4.11,55.32
0.0,13,4.45,57.45
0.1,5,1.71,59.57
0.2,16,5.48,61.7
0.3,13,4.45,63.83
0.4,10,3.42,65.96
0.5,10,3.42,68.09
0.6,18,6.16,70.21
0.7,8,2.74,72.34
0.8,4,1.37,74.47
0.9,6,2.05,76.6
1.0,8,2.74,78.72
1.1,8,2.74,80.85
1.2,4,1.37,82.98
1.3,5,1.71,85.11
1.4,6,2.05,87.23
1.5,4,1.37,89.36
1.6,3,1.03,91.49
1.7,4,1.37,93.62
1.8,5,1.71,95.74
1.9,4,1.37,97.87
2.1,2,0.68,100.0
