0,1,2,3
-2.3,1,0.92,2.5
-2.1,3,2.75,5.0
-2.0,1,0.92,7.5
-1.9,1,0.92,10.0
-1.8,1,0.92,12.5
-1.7,1,0.92,15.0
-1.6,1,0.92,17.5
-1.5,1,0.92,20.0
-1.4,1,0.92,22.5
-1.3,3,2.75,25.0
-1.2,1,0.92,27.5
-1.1,3,2.75,30.0
-1.0,2,1.83,32.5
-0.9,1,0.92,35.0
-0.8,3,2.75,37.5
-0.7,6,5.5,40.0
-0.6,3,2.75,42.5
-0.5,1,0.92,45.0
-0.4,4,3.67,47.5
-0.3,3,2.75,50.0
-0.2,1,0.92,52.5
-0.1,6,5.5,55.0
0.0,5,4.59,57.5
0.1,4,3.67,60.0
0.2,4,3.67,62.5
0.3,5,4.59,65.0
0.4,3,2.75,67.5
0.5,3,2.75,70.0
0.6,7,6.42,72.5
0.7,5,4.59,75.0
0.8,4,3.67,77.5
0.9,4,3.67,80.0
1.0,2,1.83,82.5
1.2,1,0.92,85.0
1.3,2,1.83,87.5
1.4,4,3.67,90.0
1.5,3,2.75,92.5
1.6,1,0.92,95.0
1.7,2,1.83,97.5
2.0,2,1.83,100.0
