0,1,2,3
-99.0,2,1.83,2.44
-2.3,1,0.92,4.88
-2.2,1,0.92,7.32
-2.0,1,0.92,9.76
-1.9,1,0.92,12.2
-1.7,2,1.83,14.63
-1.6,4,3.67,17.07
-1.5,2,1.83,19.51
-1.4,4,3.67,21.95
-1.3,1,0.92,24.39
-1.2,1,0.92,26.83
-1.1,1,0.92,29.27
-1.0,2,1.83,31.71
-0.9,2,1.83,34.15
-0.8,1,0.92,36.59
-0.7,3,2.75,39.02
-0.6,4,3.67,41.46
-0.5,2,1.83,43.9
-0.4,3,2.75,46.34
-0.3,3,2.75,48.78
-0.2,2,1.83,51.22
-0.1,6,5.5,53.66
0.0,5,4.59,56.1
0.1,4,3.67,58.54
0.2,5,4.59,60.98
0.3,3,2.75,63.41
0.4,2,1.83,65.85
0.5,5,4.59,68.29
0.6,5,4.59,70.73
0.7,8,7.34,73.17
0.8,5,4.59,75.61
0.9,3,2.75,78.05
1.0,1,0.92,80.49
1.1,1,0.92,82.93
1.3,2,1.83,85.37
1.4,3,2.75,87.8
1.5,4,3.67,90.24
1.6,1,0.92,92.68
1.8,1,0.92,95.12
1.9,1,0.92,97.56
2.0,1,0.92,100.0
