0,1,2,3,4
06/01/2014,1.92,-99.0,-99.0,-99.0
07/01/2014,-0.78,-99.0,-99.0,-99.0
08/01/2014,-1.42,0.21,-99.0,-99.0
09/01/2014,1.1,-1.06,-99.0,-99.0
10/01/2014,0.74,-0.01,-99.0,-99.0
11/01/2014,0.02,1.03,0.75,-99.0
12/01/2014,-0.26,0.17,-0.62,-99.0
01/01/2015,-1.16,-0.67,-0.63,-99.0
02/01/2015,-0.5,-1.55,-0.26,-99.0
03/01/2015,0.03,-0.82,-0.5,-99.0
04/01/2015,-0.43,-1.11,-1.64,-99.0
05/01/2015,0.48,-0.03,-0.93,-0.19
06/01/2015,0.03,0.11,-0.44,-0.97
07/01/2015,0.7,0.48,-0.11,-0.5
08/01/2015,0.86,0.95,0.38,0.18
09/01/2015,-0.06,0.95,0.5,-0.19
10/01/2015,-2.09,-0.57,0.1,-0.89
11/01/2015,1.93,0.74,1.12,0.09
12/01/2015,2.53,1.94,2.28,0.92
01/01/2016,-1.37,2.2,1.84,0.97
02/01/2016,-1.07,1.32,1.57,0.88
03/01/2016,-0.83,-1.69,0.85,0.74
04/01/2016,-0.48,-2.06,1.46,0.85
05/01/2016,-1.27,-1.5,-0.7,0.27
06/01/2016,-0.81,-1.16,-2.02,0.13
07/01/2016,0.2,-1.16,-1.89,-0.04
08/01/2016,-0.55,-1.32,-1.84,-0.91
09/01/2016,0.79,-0.23,-1.5,-0.81
10/01/2016,-0.62,-1.03,-1.68,-0.31
11/01/2016,-1.5,-1.28,-1.83,-1.6
12/01/2016,-0.93,-1.71,-1.57,-2.42
01/01/2017,0.67,-0.8,-1.36,-2.29
02/01/2017,-1.09,-1.02,-1.91,-2.19
03/01/2017,-0.02,-0.25,-1.51,-1.87
04/01/2017,1.88,1.5,0.38,-1.16
05/01/2017,-0.13,1.05,0.65,-0.69
06/01/2017,0.46,1.18,0.81,-0.11
07/01/2017,0.19,0.08,0.75,-0.12
08/01/2017,0.93,1.03,1.23,0.44
09/01/2017,-0.57,0.58,1.42,0.12
10/01/2017,-0.35,0.23,0.11,0.24
11/01/2017,-1.53,-2.1,-0.27,0.24
12/01/2017,-0.35,-1.23,-0.6,0.29
01/01/2018,-0.63,-1.25,-0.84,0.07
02/01/2018,1.84,1.05,-0.49,0.79
03/01/2018,-0.33,0.87,-0.24,0.74
04/01/2018,-1.34,0.34,-0.92,-0.59
05/01/2018,-1.62,-1.9,-1.27,-1.23
06/01/2018,-1.11,-1.86,-0.95,-1.49
07/01/2018,-0.66,-1.9,-1.16,-1.53
08/01/2018,1.05,-0.06,-1.44,-1.85
