0,1,2,3
-2.5,1,0.55,2.27
-2.3,2,1.1,4.55
-2.2,2,1.1,6.82
-2.0,2,1.1,9.09
-1.9,1,0.55,11.36
-1.8,1,0.55,13.64
-1.7,3,1.66,15.91
-1.6,1,0.55,18.18
-1.5,1,0.55,20.45
-1.4,2,1.1,22.73
-1.3,1,0.55,25.0
-1.2,2,1.1,27.27
-1.1,9,4.97,29.55
-1.0,6,3.31,31.82
-0.9,4,2.21,34.09
-0.8,4,2.21,36.36
-0.7,8,4.42,38.64
-0.6,5,2.76,40.91
-0.5,1,0.55,43.18
-0.4,4,2.21,45.45
-0.3,8,4.42,47.73
-0.2,11,6.08,50.0
-0.1,4,2.21,52.27
0.0,10,5.52,54.55
0.1,6,3.31,56.82
0.2,3,1.66,59.09
0.3,10,5.52,61.36
0.4,8,4.42,63.64
0.5,7,3.87,65.91
0.6,8,4.42,68.18
0.7,8,4.42,70.45
0.8,4,2.21,72.73
0.9,6,3.31,75.0
1.0,6,3.31,77.27
1.1,1,0.55,79.55
1.2,4,2.21,81.82
1.3,4,2.21,84.09
1.6,2,1.1,86.36
1.7,2,1.1,88.64
1.8,3,1.66,90.91
1.9,2,1.1,93.18
2.2,2,1.1,95.45
2.3,1,0.55,97.73
2.6,1,0.55,100.0
