0,1,2,3
-3.0,1,0.53,2.27
-2.5,1,0.53,4.55
-2.2,1,0.53,6.82
-2.1,1,0.53,9.09
-1.9,1,0.53,11.36
-1.8,2,1.07,13.64
-1.7,3,1.6,15.91
-1.6,3,1.6,18.18
-1.5,1,0.53,20.45
-1.4,3,1.6,22.73
-1.3,2,1.07,25.0
-1.2,5,2.67,27.27
-1.1,5,2.67,29.55
-1.0,3,1.6,31.82
-0.9,7,3.74,34.09
-0.8,4,2.14,36.36
-0.7,4,2.14,38.64
-0.6,8,4.28,40.91
-0.5,6,3.21,43.18
-0.4,7,3.74,45.45
-0.3,6,3.21,47.73
-0.2,3,1.6,50.0
-0.1,11,5.88,52.27
0.0,4,2.14,54.55
0.1,10,5.35,56.82
0.2,11,5.88,59.09
0.3,10,5.35,61.36
0.4,2,1.07,63.64
0.5,6,3.21,65.91
0.6,8,4.28,68.18
0.7,5,2.67,70.45
0.8,3,1.6,72.73
0.9,6,3.21,75.0
1.0,7,3.74,77.27
1.1,5,2.67,79.55
1.2,5,2.67,81.82
1.3,3,1.6,84.09
1.4,3,1.6,86.36
1.5,3,1.6,88.64
1.6,1,0.53,90.91
2.1,2,1.07,93.18
2.2,3,1.6,95.45
2.4,1,0.53,97.73
2.6,1,0.53,100.0
