0,1,2,3
-99.0,2,1.1,2.22
-2.9,1,0.55,4.44
-2.2,2,1.1,6.67
-2.1,2,1.1,8.89
-1.9,2,1.1,11.11
-1.8,1,0.55,13.33
-1.7,3,1.66,15.56
-1.6,2,1.1,17.78
-1.5,2,1.1,20.0
-1.4,2,1.1,22.22
-1.3,2,1.1,24.44
-1.2,2,1.1,26.67
-1.1,3,1.66,28.89
-1.0,5,2.76,31.11
-0.9,5,2.76,33.33
-0.8,8,4.42,35.56
-0.7,5,2.76,37.78
-0.6,5,2.76,40.0
-0.5,6,3.31,42.22
-0.4,5,2.76,44.44
-0.3,7,3.87,46.67
-0.2,8,4.42,48.89
-0.1,6,3.31,51.11
0.0,5,2.76,53.33
0.1,7,3.87,55.56
0.2,7,3.87,57.78
0.3,11,6.08,60.0
0.4,7,3.87,62.22
0.5,3,1.66,64.44
0.6,10,5.52,66.67
0.7,7,3.87,68.89
0.8,8,4.42,71.11
0.9,3,1.66,73.33
1.1,2,1.1,75.56
1.2,6,3.31,77.78
1.3,3,1.66,80.0
1.4,3,1.66,82.22
1.5,2,1.1,84.44
1.6,1,0.55,86.67
1.7,3,1.66,88.89
1.8,3,1.66,91.11
2.1,1,0.55,93.33
2.2,1,0.55,95.56
2.4,1,0.55,97.78
2.6,1,0.55,100.0
