0,1,2,3,4
11/01/2007,-1.11,-99.0,-99.0,-99.0
12/01/2007,0.19,-99.0,-99.0,-99.0
01/01/2008,-0.84,-1.1,-99.0,-99.0
02/01/2008,1.27,0.49,-99.0,-99.0
03/01/2008,2.14,1.49,-99.0,-99.0
04/01/2008,0.51,1.67,1.14,-99.0
05/01/2008,-0.35,1.13,1.12,-99.0
06/01/2008,0.4,0.28,1.21,-99.0
07/01/2008,-0.09,-0.1,1.32,-99.0
08/01/2008,-0.88,-0.34,0.77,-99.0
09/01/2008,1.72,1.04,0.88,-99.0
10/01/2008,-0.73,0.79,0.34,1.08
11/01/2008,-0.53,0.68,0.22,1.08
12/01/2008,0.87,-0.39,0.36,1.11
01/01/2009,-0.8,-0.28,0.22,1.13
02/01/2009,0.11,0.06,0.58,0.94
03/01/2009,-1.08,-0.9,-1.0,-0.05
04/01/2009,-0.15,-0.66,-0.93,-0.4
05/01/2009,-0.05,-0.68,-0.58,-0.32
06/01/2009,-0.08,-0.23,-0.89,-0.5
07/01/2009,0.16,-0.11,-0.66,-0.48
08/01/2009,-1.18,-0.64,-1.0,-0.5
09/01/2009,0.44,-0.32,-0.55,-1.29
10/01/2009,1.69,1.37,0.72,-0.2
11/01/2009,0.16,1.37,0.62,-0.02
12/01/2009,-0.24,1.06,0.58,-0.25
01/01/2010,0.52,0.01,0.78,-0.06
02/01/2010,-0.67,-0.47,0.99,-0.2
03/01/2010,-0.89,-0.6,0.47,-0.09
04/01/2010,-0.57,-1.17,-1.17,-0.28
05/01/2010,0.17,-0.75,-0.9,-0.23
06/01/2010,-0.24,-0.42,-0.88,-0.29
07/01/2010,-0.09,-0.17,-1.07,-0.38
08/01/2010,-1.16,-0.88,-1.2,-0.36
09/01/2010,1.74,0.98,0.24,0.48
10/01/2010,-2.42,0.19,-0.1,-1.0
11/01/2010,0.81,0.93,0.12,-0.69
12/01/2010,-1.73,-1.15,-0.09,-0.78
01/01/2011,-2.51,-1.0,-0.6,-1.21
02/01/2011,0.2,-1.92,-0.12,-1.12
03/01/2011,-0.53,-0.85,-1.56,-0.91
04/01/2011,1.78,1.1,0.53,0.33
05/01/2011,0.53,1.25,0.41,0.41
06/01/2011,-0.98,1.14,0.45,0.26
07/01/2011,0.15,-0.16,0.76,0.32
08/01/2011,0.15,-0.49,0.8,0.56
09/01/2011,0.57,0.35,1.24,-0.08
10/01/2011,-0.55,-0.25,-0.36,0.11
11/01/2011,0.87,0.24,-0.22,0.13
12/01/2011,0.81,0.32,0.36,0.53
01/01/2012,-0.03,0.8,0.33,0.73
02/01/2012,0.03,0.27,0.3,0.8
03/01/2012,0.56,0.19,0.34,1.1
04/01/2012,-1.15,-0.46,0.0,-0.24
05/01/2012,-2.75,-1.46,-1.05,-1.06
06/01/2012,-1.17,-2.42,-1.72,-1.14
07/01/2012,-0.42,-2.25,-1.84,-1.38
08/01/2012,0.29,-0.77,-1.71,-1.24
09/01/2012,0.84,0.42,-1.69,-1.03
10/01/2012,-0.26,0.39,-1.51,-1.08
11/01/2012,-0.21,0.05,-0.54,-1.35
12/01/2012,-0.98,-0.86,-0.36,-1.57
01/01/2013,1.22,-0.02,0.12,-1.3
02/01/2013,0.53,0.43,0.23,-1.26
03/01/2013,-0.61,0.38,-0.33,-1.52
04/01/2013,0.48,0.14,0.01,-0.96
05/01/2013,-0.49,-0.25,-0.05,-0.48
06/01/2013,0.69,0.35,0.44,0.03
07/01/2013,0.19,0.14,0.12,0.17
08/01/2013,2.31,1.69,0.93,0.88
09/01/2013,-0.16,1.24,1.09,0.56
10/01/2013,0.32,1.62,1.08,0.72
11/01/2013,0.01,-0.25,1.01,0.72
12/01/2013,-0.24,-0.1,0.67,0.75
01/01/2014,-0.85,-0.77,0.53,0.36
02/01/2014,-1.6,-1.73,-1.36,0.06
03/01/2014,-1.79,-2.03,-1.41,-0.11
04/01/2014,-0.45,-1.7,-2.18,-0.57
05/01/2014,-1.49,-1.81,-2.36,-0.82
06/01/2014,1.14,-0.26,-1.49,-0.65
07/01/2014,-0.77,-0.31,-1.51,-0.95
08/01/2014,-1.44,-0.2,-1.56,-2.23
09/01/2014,-0.26,-1.52,-1.32,-2.22
10/01/2014,0.69,-0.77,-0.81,-2.21
11/01/2014,-0.31,-0.13,-0.31,-2.13
12/01/2014,0.11,0.18,-0.8,-1.75
01/01/2015,-0.52,-0.62,-1.02,-1.79
02/01/2015,-0.88,-0.98,-0.83,-1.87
03/01/2015,-0.28,-0.8,-0.45,-1.35
04/01/2015,-1.01,-1.2,-1.64,-1.71
05/01/2015,0.35,-0.63,-1.03,-1.11
06/01/2015,1.36,0.31,-0.32,-1.04
07/01/2015,2.47,2.03,0.68,0.0
