0,1,2,3
-99.0,5,6.17,2.94
-1.7,1,1.23,5.88
-1.5,3,3.7,8.82
-1.4,1,1.23,11.76
-1.1,6,7.41,14.71
-1.0,3,3.7,17.65
-0.9,3,3.7,20.59
-0.8,4,4.94,23.53
-0.7,6,7.41,26.47
-0.6,2,2.47,29.41
-0.5,1,1.23,32.35
-0.4,6,7.41,35.29
-0.3,2,2.47,38.24
-0.1,1,1.23,41.18
0.0,4,4.94,44.12
0.1,6,7.41,47.06
0.3,3,3.7,50.0
0.4,2,2.47,52.94
0.5,1,1.23,55.88
0.6,1,1.23,58.82
0.7,1,1.23,61.76
0.8,1,1.23,64.71
0.9,2,2.47,67.65
1.1,1,1.23,70.59
1.2,1,1.23,73.53
1.3,2,2.47,76.47
1.4,2,2.47,79.41
1.5,2,2.47,82.35
1.6,2,2.47,85.29
1.7,2,2.47,88.24
1.8,1,1.23,91.18
1.9,1,1.23,94.12
2.0,1,1.23,97.06
2.1,1,1.23,100.0
