0,1,2,3,4,5,6
06/01/2016,10/01/2016,4,-1.62,-3.53,-0.88,-0.87
04/01/2018,01/01/2019,9,-1.64,-5.54,-0.62,-0.53
03/01/2022,02/01/2024,23,-1.85,-21.44,-0.93,-0.76
