0,1,2,3,4,5,6
11/01/2007,12/01/2007,1,-1.11,-1.11,-1.11,-1.11
03/01/2009,07/01/2009,4,-1.08,-1.36,-0.34,-0.11
08/01/2009,09/01/2009,1,-1.18,-1.18,-1.18,-1.18
08/01/2010,09/01/2010,1,-1.16,-1.16,-1.16,-1.16
10/01/2010,11/01/2010,1,-2.42,-2.42,-2.42,-2.42
12/01/2010,02/01/2011,2,-2.51,-4.24,-2.12,-2.12
04/01/2012,08/01/2012,4,-2.75,-5.49,-1.37,-1.16
02/01/2014,06/01/2014,4,-1.79,-5.33,-1.33,-1.55
08/01/2014,10/01/2014,2,-1.44,-1.7,-0.85,-0.85
04/01/2015,05/01/2015,1,-1.01,-1.01,-1.01,-1.01
02/01/2016,05/01/2016,3,-1.06,-2.59,-0.86,-0.99
07/01/2017,08/01/2017,1,-2.39,-2.39,-2.39,-2.39
09/01/2017,01/01/2018,4,-2.09,-5.58,-1.4,-1.35
09/01/2019,10/01/2019,1,-1.6,-1.6,-1.6,-1.6
08/01/2020,10/01/2020,2,-1.48,-2.18,-1.09,-1.09
02/01/2021,03/01/2021,1,-1.37,-1.37,-1.37,-1.37
06/01/2022,08/01/2022,2,-2.49,-3.07,-1.53,-1.53
04/01/2023,07/01/2023,3,-1.6,-3.23,-1.08,-0.91
11/01/2023,01/01/2024,2,-1.21,-1.62,-0.81,-0.81
02/01/2024,04/01/2024,2,-1.13,-1.48,-0.74,-0.74
