0,1,2,3
-99.0,11,3.86,2.04
-2.2,1,0.35,4.08
-2.0,1,0.35,6.12
-1.9,3,1.05,8.16
-1.8,7,2.46,10.2
-1.7,6,2.11,12.24
-1.6,3,1.05,14.29
-1.5,6,2.11,16.33
-1.4,6,2.11,18.37
-1.3,1,0.35,20.41
-1.2,3,1.05,22.45
-1.1,5,1.75,24.49
-1.0,6,2.11,26.53
-0.9,7,2.46,28.57
-0.8,8,2.81,30.61
-0.7,13,4.56,32.65
-0.6,7,2.46,34.69
-0.5,6,2.11,36.73
-0.4,11,3.86,38.78
-0.3,6,2.11,40.82
-0.2,9,3.16,42.86
-0.1,9,3.16,44.9
0.0,19,6.67,46.94
0.1,12,4.21,48.98
0.2,7,2.46,51.02
0.3,8,2.81,53.06
0.4,10,3.51,55.1
0.5,13,4.56,57.14
0.6,12,4.21,59.18
0.7,13,4.56,61.22
0.8,8,2.81,63.27
0.9,5,1.75,65.31
1.0,4,1.4,67.35
1.1,5,1.75,69.39
1.2,7,2.46,71.43
1.3,4,1.4,73.47
1.4,2,0.7,75.51
1.5,2,0.7,77.55
1.6,2,0.7,79.59
1.7,3,1.05,81.63
1.8,2,0.7,83.67
1.9,2,0.7,85.71
2.0,3,1.05,87.76
2.1,1,0.35,89.8
2.2,2,0.7,91.84
2.3,1,0.35,93.88
2.4,1,0.35,95.92
2.5,1,0.35,97.96
2.6,1,0.35,100.0
