0,1,2,3
-99.0,5,4.63,2.56
-1.8,3,2.78,5.13
-1.7,1,0.93,7.69
-1.6,4,3.7,10.26
-1.5,3,2.78,12.82
-1.3,1,0.93,15.38
-1.2,1,0.93,17.95
-1.1,2,1.85,20.51
-1.0,2,1.85,23.08
-0.9,2,1.85,25.64
-0.8,4,3.7,28.21
-0.7,6,5.56,30.77
-0.6,3,2.78,33.33
-0.5,5,4.63,35.9
-0.4,5,4.63,38.46
-0.3,4,3.7,41.03
-0.2,4,3.7,43.59
-0.1,4,3.7,46.15
0.0,1,0.93,48.72
0.1,4,3.7,51.28
0.2,2,1.85,53.85
0.3,2,1.85,56.41
0.4,4,3.7,58.97
0.5,3,2.78,61.54
0.6,4,3.7,64.1
0.7,5,4.63,66.67
0.8,1,0.93,69.23
0.9,5,4.63,71.79
1.0,2,1.85,74.36
1.1,2,1.85,76.92
1.2,2,1.85,79.49
1.3,2,1.85,82.05
1.5,2,1.85,84.62
1.6,2,1.85,87.18
1.7,1,0.93,89.74
1.8,2,1.85,92.31
1.9,1,0.93,94.87
2.2,1,0.93,97.44
2.3,1,0.93,100.0
