0,1,2,3,4
11/01/2008,-0.64,-99.0,-99.0,-99.0
12/01/2008,0.55,-99.0,-99.0,-99.0
01/01/2009,-2.2,-0.76,-99.0,-99.0
02/01/2009,1.36,0.58,-99.0,-99.0
03/01/2009,0.65,0.53,-99.0,-99.0
04/01/2009,1.02,1.71,0.93,-99.0
05/01/2009,0.28,1.06,1.2,-99.0
06/01/2009,-0.33,0.45,0.61,-99.0
07/01/2009,-0.37,-0.24,0.53,-99.0
08/01/2009,1.02,0.03,0.55,-99.0
09/01/2009,0.6,0.44,0.5,-99.0
10/01/2009,2.11,1.93,1.17,1.37
11/01/2009,0.96,2.4,1.31,1.54
12/01/2009,1.06,2.3,1.84,1.6
01/01/2010,0.5,1.2,2.42,1.85
02/01/2010,0.9,1.53,2.71,1.75
03/01/2010,-0.63,0.26,2.24,1.61
04/01/2010,1.15,1.12,1.6,1.8
05/01/2010,0.24,0.73,1.34,1.79
06/01/2010,0.22,0.77,0.79,1.73
07/01/2010,2.22,1.27,1.7,2.16
08/01/2010,-0.13,1.34,1.45,2.32
09/01/2010,2.17,2.3,2.03,2.46
10/01/2010,-1.14,0.81,1.41,1.86
11/01/2010,-0.37,1.01,1.38,1.65
12/01/2010,-0.09,-1.09,1.53,1.46
01/01/2011,-1.15,-0.99,0.32,1.39
02/01/2011,0.55,-0.69,0.63,1.32
03/01/2011,-0.34,-0.5,-1.26,1.37
04/01/2011,-0.58,-0.66,-1.25,0.97
05/01/2011,0.2,-0.59,-0.92,0.96
06/01/2011,0.03,-0.3,-0.62,0.8
07/01/2011,-0.27,-0.09,-0.49,-0.12
08/01/2011,-1.68,-0.75,-0.98,-0.39
09/01/2011,-0.46,-1.12,-0.92,-1.25
10/01/2011,-1.73,-2.04,-1.16,-1.59
11/01/2011,1.24,-0.89,-0.99,-1.21
12/01/2011,0.85,-0.01,-0.93,-1.0
01/01/2012,-1.03,0.74,-1.26,-1.1
02/01/2012,0.52,0.25,-0.65,-1.04
03/01/2012,-1.03,-0.86,-0.54,-1.15
04/01/2012,0.64,0.21,0.59,-0.8
05/01/2012,-2.97,-1.29,-1.09,-1.42
06/01/2012,-1.91,-1.48,-1.95,-1.82
07/01/2012,-1.37,-2.44,-2.0,-1.75
08/01/2012,-0.53,-1.99,-2.27,-1.93
09/01/2012,-0.9,-1.57,-2.0,-1.67
10/01/2012,0.06,-0.75,-2.38,-1.6
11/01/2012,-0.91,-1.14,-1.93,-1.97
12/01/2012,-0.06,-0.45,-1.55,-2.16
01/01/2013,0.94,-0.07,-0.9,-1.98
02/01/2013,0.68,0.82,-0.53,-1.86
03/01/2013,-0.65,0.4,-0.21,-1.81
04/01/2013,0.78,0.59,0.34,-1.87
05/01/2013,1.54,1.25,1.49,-0.7
06/01/2013,-0.32,0.9,1.0,-0.36
07/01/2013,-1.22,0.06,0.23,-0.25
08/01/2013,-1.58,-1.45,-0.25,-0.47
09/01/2013,0.25,-1.23,-0.06,-0.16
10/01/2013,-0.07,-0.64,-0.42,-0.28
11/01/2013,-0.08,-0.29,-1.13,-0.17
12/01/2013,-0.42,-0.44,-1.32,-0.21
01/01/2014,-0.88,-0.95,-1.26,-0.53
02/01/2014,-0.41,-1.77,-0.98,-0.65
03/01/2014,-1.77,-1.86,-1.42,-0.78
04/01/2014,0.1,-1.09,-1.56,-1.13
05/01/2014,0.62,-0.24,-1.0,-1.49
06/01/2014,0.07,0.24,-0.58,-1.27
07/01/2014,-0.13,0.14,-0.42,-0.8
08/01/2014,0.98,0.28,0.04,-0.43
09/01/2014,1.14,0.82,0.63,-0.06
10/01/2014,1.0,1.36,0.94,0.29
11/01/2014,-0.23,1.27,0.79,0.27
12/01/2014,-0.63,0.43,0.82,0.25
01/01/2015,-0.08,-0.82,1.02,0.31
02/01/2015,-0.22,-1.27,0.72,0.34
03/01/2015,-1.12,-1.0,-0.18,0.41
04/01/2015,-1.17,-2.0,-2.16,0.15
05/01/2015,1.01,-0.55,-1.13,0.27
06/01/2015,2.37,1.41,0.99,1.08
07/01/2015,0.9,1.74,1.2,1.19
08/01/2015,-0.28,1.62,1.12,1.11
09/01/2015,-1.35,-0.07,0.86,0.57
10/01/2015,-0.74,-1.29,0.89,0.07
11/01/2015,2.63,0.23,1.25,0.66
12/01/2015,2.17,1.57,0.95,1.15
01/01/2016,-0.92,2.61,0.54,1.13
02/01/2016,-2.12,0.88,0.52,1.03
03/01/2016,-0.59,-1.68,0.79,1.1
04/01/2016,-0.63,-1.76,1.05,1.29
05/01/2016,-0.74,-1.36,-0.79,0.88
06/01/2016,0.33,-0.56,-1.39,-0.04
07/01/2016,1.45,0.6,-0.13,0.2
08/01/2016,1.37,1.42,0.6,0.64
