0,1,2,3,4,5,6
07/01/2005,05/01/2007,22,-2.19,-30.64,-1.39,-1.53
12/01/2007,02/01/2008,2,-1.55,-2.95,-1.47,-1.47
03/01/2011,05/01/2011,2,-1.14,-1.54,-0.77,-0.77
08/01/2012,04/01/2013,8,-2.28,-11.53,-1.44,-1.49
02/01/2014,10/01/2014,8,-2.0,-9.83,-1.23,-1.17
04/01/2015,06/01/2015,2,-1.5,-2.26,-1.13,-1.13
06/01/2016,09/01/2016,3,-1.23,-2.08,-0.69,-0.57
02/01/2017,05/01/2017,3,-2.01,-3.23,-1.08,-1.19
04/01/2018,06/01/2018,2,-1.9,-2.97,-1.48,-1.48
01/01/2021,03/01/2021,2,-1.24,-2.06,-1.03,-1.03
05/01/2023,12/01/2023,7,-2.18,-10.08,-1.44,-1.42
