0,1,2,3,4
01/01/2006,0.38,-99.0,-99.0,-99.0
02/01/2006,-1.44,-99.0,-99.0,-99.0
03/01/2006,0.13,-0.42,-99.0,-99.0
04/01/2006,-0.5,-0.74,-99.0,-99.0
05/01/2006,0.48,-0.02,-99.0,-99.0
06/01/2006,-1.63,-0.57,-0.75,-99.0
07/01/2006,0.14,-0.33,-0.73,-99.0
08/01/2006,-0.41,-1.19,-0.55,-99.0
09/01/2006,-0.05,-0.47,-0.78,-99.0
10/01/2006,0.25,-0.7,-0.64,-99.0
11/01/2006,1.48,0.85,-0.3,-99.0
12/01/2006,-0.35,0.59,0.11,-0.54
01/01/2007,0.8,0.94,0.41,-0.45
02/01/2007,0.26,0.1,0.61,-0.24
03/01/2007,-1.33,-0.33,0.11,-0.61
04/01/2007,-0.42,-0.8,-0.22,-0.67
05/01/2007,-0.22,-0.94,-0.71,-0.92
06/01/2007,-0.02,-0.46,-0.62,-0.7
07/01/2007,-1.7,-1.02,-1.17,-1.08
08/01/2007,-1.4,-2.04,-1.61,-1.09
09/01/2007,0.66,-1.47,-1.19,-0.9
10/01/2007,0.16,-0.75,-1.24,-0.92
11/01/2007,-1.41,-0.33,-1.9,-1.48
12/01/2007,0.69,-0.16,-1.42,-1.16
01/01/2008,-1.8,-0.9,-1.29,-1.53
02/01/2008,1.48,0.87,0.39,-1.26
03/01/2008,1.96,1.61,1.01,-0.12
04/01/2008,0.55,1.74,1.31,0.2
05/01/2008,-0.09,1.07,1.17,0.24
06/01/2008,0.51,0.36,1.16,0.36
07/01/2008,0.5,0.31,1.33,0.81
08/01/2008,0.03,0.43,0.94,0.93
09/01/2008,1.76,1.41,1.0,1.29
10/01/2008,-0.54,1.12,0.72,1.14
11/01/2008,-0.63,0.61,0.71,1.19
12/01/2008,0.85,-0.23,0.89,1.27
01/01/2009,-0.73,-0.17,0.48,1.3
02/01/2009,-0.14,-0.08,0.31,1.01
03/01/2009,-0.62,-0.9,-0.86,0.2
