0,1,2,3,4,5,6
01/01/2003,12/01/2003,11,-2.35,-10.26,-0.93,-0.74
02/01/2006,03/01/2007,13,-2.62,-17.86,-1.37,-1.28
04/01/2014,08/01/2015,16,-3.03,-19.38,-1.21,-0.88
