0,1,2,3
-99.0,5,2.26,2.17
-2.7,1,0.45,4.35
-2.6,1,0.45,6.52
-2.3,1,0.45,8.7
-2.2,2,0.9,10.87
-2.1,1,0.45,13.04
-2.0,2,0.9,15.22
-1.9,3,1.36,17.39
-1.8,1,0.45,19.57
-1.6,2,0.9,21.74
-1.5,2,0.9,23.91
-1.4,4,1.81,26.09
-1.3,3,1.36,28.26
-1.2,7,3.17,30.43
-1.1,3,1.36,32.61
-1.0,4,1.81,34.78
-0.9,6,2.71,36.96
-0.8,8,3.62,39.13
-0.7,7,3.17,41.3
-0.6,8,3.62,43.48
-0.5,3,1.36,45.65
-0.4,8,3.62,47.83
-0.3,7,3.17,50.0
-0.2,10,4.52,52.17
-0.1,9,4.07,54.35
0.0,5,2.26,56.52
0.1,12,5.43,58.7
0.2,5,2.26,60.87
0.3,4,1.81,63.04
0.4,9,4.07,65.22
0.5,10,4.52,67.39
0.6,7,3.17,69.57
0.7,5,2.26,71.74
0.8,8,3.62,73.91
0.9,7,3.17,76.09
1.0,7,3.17,78.26
1.1,3,1.36,80.43
1.2,9,4.07,82.61
1.3,4,1.81,84.78
1.4,5,2.26,86.96
1.5,6,2.71,89.13
1.6,2,0.9,91.3
1.7,2,0.9,93.48
1.8,1,0.45,95.65
1.9,1,0.45,97.83
2.8,1,0.45,100.0
