0,1,2,3
-99.0,11,3.77,2.22
-2.0,1,0.34,4.44
-1.9,3,1.03,6.67
-1.8,1,0.34,8.89
-1.7,4,1.37,11.11
-1.6,4,1.37,13.33
-1.5,10,3.42,15.56
-1.4,6,2.05,17.78
-1.3,5,1.71,20.0
-1.2,4,1.37,22.22
-1.1,6,2.05,24.44
-1.0,11,3.77,26.67
-0.9,8,2.74,28.89
-0.8,7,2.4,31.11
-0.7,10,3.42,33.33
-0.6,5,1.71,35.56
-0.5,11,3.77,37.78
-0.4,7,2.4,40.0
-0.3,12,4.11,42.22
-0.2,20,6.85,44.44
-0.1,11,3.77,46.67
0.0,11,3.77,48.89
0.1,7,2.4,51.11
0.2,12,4.11,53.33
0.3,5,1.71,55.56
0.4,3,1.03,57.78
0.5,11,3.77,60.0
0.6,7,2.4,62.22
0.7,12,4.11,64.44
0.8,9,3.08,66.67
0.9,10,3.42,68.89
1.0,4,1.37,71.11
1.1,6,2.05,73.33
1.2,4,1.37,75.56
1.3,6,2.05,77.78
1.4,8,2.74,80.0
1.5,4,1.37,82.22
1.7,3,1.03,84.44
1.8,1,0.34,86.67
1.9,1,0.34,88.89
2.1,3,1.03,91.11
2.2,1,0.34,93.33
2.3,3,1.03,95.56
2.4,3,1.03,97.78
2.5,1,0.34,100.0
