0,1,2,3
-99.0,11,3.78,2.08
-3.2,1,0.34,4.17
-2.4,1,0.34,6.25
-2.3,1,0.34,8.33
-2.2,2,0.69,10.42
-2.1,1,0.34,12.5
-2.0,2,0.69,14.58
-1.9,5,1.72,16.67
-1.8,1,0.34,18.75
-1.7,4,1.37,20.83
-1.6,4,1.37,22.92
-1.5,6,2.06,25.0
-1.4,4,1.37,27.08
-1.3,4,1.37,29.17
-1.2,7,2.41,31.25
-1.1,2,0.69,33.33
-1.0,5,1.72,35.42
-0.9,6,2.06,37.5
-0.8,5,1.72,39.58
-0.7,6,2.06,41.67
-0.6,7,2.41,43.75
-0.5,12,4.12,45.83
-0.4,11,3.78,47.92
-0.3,13,4.47,50.0
-0.2,8,2.75,52.08
-0.1,12,4.12,54.17
0.0,16,5.5,56.25
0.1,7,2.41,58.33
0.2,9,3.09,60.42
0.3,13,4.47,62.5
0.4,12,4.12,64.58
0.5,6,2.06,66.67
0.6,10,3.44,68.75
0.7,7,2.41,70.83
0.8,8,2.75,72.92
0.9,8,2.75,75.0
1.0,7,2.41,77.08
1.1,5,1.72,79.17
1.2,9,3.09,81.25
1.3,7,2.41,83.33
1.4,7,2.41,85.42
1.5,4,1.37,87.5
1.6,6,2.06,89.58
1.7,2,0.69,91.67
1.8,4,1.37,93.75
1.9,1,0.34,95.83
2.0,1,0.34,97.92
2.2,1,0.34,100.0
