0,1,2,3
-99.0,5,1.71,2.22
-2.6,2,0.68,4.44
-2.2,1,0.34,6.67
-2.1,2,0.68,8.89
-2.0,1,0.34,11.11
-1.9,3,1.03,13.33
-1.8,1,0.34,15.56
-1.7,7,2.4,17.78
-1.6,5,1.71,20.0
-1.5,2,0.68,22.22
-1.4,8,2.74,24.44
-1.3,5,1.71,26.67
-1.2,4,1.37,28.89
-1.1,7,2.4,31.11
-1.0,5,1.71,33.33
-0.9,9,3.08,35.56
-0.8,10,3.42,37.78
-0.7,6,2.05,40.0
-0.6,9,3.08,42.22
-0.5,9,3.08,44.44
-0.4,9,3.08,46.67
-0.3,12,4.11,48.89
-0.2,10,3.42,51.11
-0.1,5,1.71,53.33
0.0,5,1.71,55.56
0.1,15,5.14,57.78
0.2,17,5.82,60.0
0.3,11,3.77,62.22
0.4,5,1.71,64.44
0.5,13,4.45,66.67
0.6,7,2.4,68.89
0.7,4,1.37,71.11
0.8,13,4.45,73.33
0.9,13,4.45,75.56
1.0,3,1.03,77.78
1.1,10,3.42,80.0
1.2,7,2.4,82.22
1.3,6,2.05,84.44
1.4,2,0.68,86.67
1.5,7,2.4,88.89
1.6,7,2.4,91.11
1.7,3,1.03,93.33
1.8,3,1.03,95.56
1.9,3,1.03,97.78
2.0,1,0.34,100.0
