0,1,2,3,4
05/01/2015,-0.09,-99.0,-99.0,-99.0
06/01/2015,1.85,-99.0,-99.0,-99.0
07/01/2015,1.82,1.42,-99.0,-99.0
08/01/2015,0.16,2.09,-99.0,-99.0
09/01/2015,0.77,1.45,-99.0,-99.0
10/01/2015,-0.64,0.17,1.27,-99.0
11/01/2015,1.94,1.32,2.14,-99.0
12/01/2015,1.46,2.06,2.05,-99.0
01/01/2016,-0.03,1.89,1.43,-99.0
02/01/2016,0.72,1.32,1.56,-99.0
03/01/2016,-0.51,0.03,1.76,-99.0
04/01/2016,-0.19,-0.29,1.44,1.77
05/01/2016,-0.47,-0.53,0.02,1.54
06/01/2016,-1.55,-0.72,-0.72,0.9
07/01/2016,-0.73,-1.05,-0.81,0.21
08/01/2016,1.56,0.45,0.13,0.89
09/01/2016,-0.38,0.63,-0.02,0.68
10/01/2016,-0.65,0.84,-0.3,0.64
11/01/2016,-0.63,-1.13,-0.33,-0.01
12/01/2016,-0.35,-1.41,-0.02,-0.45
01/01/2017,0.24,-0.57,0.41,-0.43
02/01/2017,-0.56,-0.65,-1.25,-0.58
03/01/2017,1.0,0.16,-0.98,-0.4
04/01/2017,1.07,1.14,0.15,-0.25
05/01/2017,-0.37,0.38,0.11,-0.21
06/01/2017,-0.37,0.26,0.21,0.04
07/01/2017,-0.19,-0.43,0.15,0.24
08/01/2017,0.21,-0.47,0.2,-0.53
09/01/2017,-0.92,-0.77,-0.26,-0.66
10/01/2017,0.91,-0.18,-0.59,-0.31
11/01/2017,-0.8,-0.61,-0.76,-0.27
12/01/2017,-1.95,-0.72,-1.0,-0.45
01/01/2018,-1.98,-1.82,-1.25,-0.61
02/01/2018,0.65,-1.4,-1.1,-0.44
03/01/2018,-1.36,-1.18,-1.08,-0.68
04/01/2018,-2.06,-2.01,-2.21,-1.56
05/01/2018,-1.04,-1.63,-1.95,-1.63
06/01/2018,-0.46,-1.19,-1.43,-1.48
07/01/2018,-1.46,-1.26,-1.52,-1.65
08/01/2018,0.93,-0.33,-1.23,-1.45
09/01/2018,1.15,0.66,-0.29,-0.72
10/01/2018,1.37,1.6,0.22,-0.55
11/01/2018,-0.2,1.16,0.53,-0.4
12/01/2018,0.94,1.02,0.94,-0.03
01/01/2019,-0.32,0.18,1.6,0.06
02/01/2019,1.25,1.11,1.35,0.2
03/01/2019,1.87,1.69,1.44,0.53
04/01/2019,0.14,1.23,0.65,0.45
05/01/2019,2.21,1.76,1.87,1.47
06/01/2019,1.11,1.86,2.06,1.74
07/01/2019,-0.37,1.38,1.78,1.88
08/01/2019,-0.09,0.04,1.8,1.75
09/01/2019,1.55,0.68,2.12,2.22
10/01/2019,0.29,0.97,1.66,1.92
11/01/2019,-0.55,1.07,0.68,2.18
12/01/2019,-0.27,-0.64,0.27,2.2
01/01/2020,0.76,-0.35,0.66,2.29
02/01/2020,-0.64,-0.37,0.79,2.14
03/01/2020,1.0,0.41,-0.35,2.03
04/01/2020,-0.47,-0.58,-0.59,1.27
05/01/2020,0.64,0.31,0.12,0.49
06/01/2020,-0.06,0.31,0.3,0.27
07/01/2020,-0.02,0.23,0.24,0.42
08/01/2020,-2.03,-1.22,-0.33,0.14
09/01/2020,0.74,-0.56,-0.09,-0.28
10/01/2020,-1.59,-0.95,-0.41,-0.53
11/01/2020,0.71,0.29,-0.63,-0.17
12/01/2020,-0.46,-0.64,-0.8,-0.22
01/01/2021,1.09,0.45,-0.69,-0.18
02/01/2021,-1.19,-0.45,0.03,-0.19
03/01/2021,-0.24,-0.24,-0.63,-0.32
04/01/2021,0.36,-0.3,0.14,-0.36
05/01/2021,0.64,0.44,0.22,-0.33
06/01/2021,0.36,0.71,0.56,-0.15
07/01/2021,1.51,1.04,1.1,0.44
08/01/2021,-0.1,0.93,1.22,0.72
09/01/2021,-1.06,0.3,0.83,0.39
10/01/2021,1.45,-0.15,0.75,0.85
11/01/2021,-0.28,-0.12,0.51,0.82
12/01/2021,-0.54,0.37,0.35,0.88
01/01/2022,-1.31,-0.81,-0.8,0.69
02/01/2022,-0.36,-1.31,-0.61,0.78
03/01/2022,-0.17,-1.15,-0.15,0.78
04/01/2022,0.21,-0.27,-0.73,0.31
05/01/2022,-0.27,-0.19,-0.59,-0.01
06/01/2022,0.28,0.15,-0.16,0.05
07/01/2022,-0.74,-0.37,-0.23,-0.58
08/01/2022,-1.13,-1.31,-0.84,-0.95
09/01/2022,-0.88,-2.13,-1.11,-1.0
10/01/2022,-0.75,-1.92,-1.43,-1.48
11/01/2022,1.09,-0.26,-1.08,-1.05
12/01/2022,-0.03,0.3,-1.39,-1.07
01/01/2023,1.09,0.86,-0.95,-0.85
02/01/2023,1.49,1.07,0.19,-0.5
03/01/2023,-0.61,1.38,0.76,-0.53
04/01/2023,-0.67,-0.13,0.55,-0.93
05/01/2023,-1.63,-1.35,-0.68,-1.19
06/01/2023,-1.17,-1.39,-0.84,-1.37
07/01/2023,0.11,-0.98,-0.71,-0.97
08/01/2023,0.59,-0.19,-0.94,-0.57
09/01/2023,-1.08,-0.24,-1.19,-0.63
10/01/2023,-0.42,-0.37,-1.17,-0.54
11/01/2023,-1.41,-1.71,-1.08,-1.11
12/01/2023,1.23,-0.37,-0.41,-0.88
01/01/2024,0.5,0.16,-0.42,-0.97
02/01/2024,-1.41,0.66,-0.97,-1.4
03/01/2024,-0.97,-1.12,-0.77,-1.41
04/01/2024,1.65,1.23,0.63,-0.68
05/01/2024,0.33,0.83,0.89,-0.13
