0,1,2,3
-99.0,11,3.77,2.33
-2.6,4,1.37,4.65
-2.4,1,0.34,6.98
-2.3,3,1.03,9.3
-2.2,2,0.68,11.63
-2.0,2,0.68,13.95
-1.9,3,1.03,16.28
-1.7,2,0.68,18.6
-1.6,3,1.03,20.93
-1.5,5,1.71,23.26
-1.4,2,0.68,25.58
-1.3,2,0.68,27.91
-1.2,5,1.71,30.23
-1.1,5,1.71,32.56
-1.0,6,2.05,34.88
-0.9,14,4.79,37.21
-0.8,8,2.74,39.53
-0.7,8,2.74,41.86
-0.6,9,3.08,44.19
-0.5,11,3.77,46.51
-0.4,13,4.45,48.84
-0.3,5,1.71,51.16
-0.2,8,2.74,53.49
-0.1,10,3.42,55.81
0.0,6,2.05,58.14
0.1,7,2.4,60.47
0.2,7,2.4,62.79
0.3,7,2.4,65.12
0.4,13,4.45,67.44
0.5,12,4.11,69.77
0.6,10,3.42,72.09
0.7,11,3.77,74.42
0.8,14,4.79,76.74
0.9,10,3.42,79.07
1.0,7,2.4,81.4
1.1,14,4.79,83.72
1.2,9,3.08,86.05
1.3,2,0.68,88.37
1.4,6,2.05,90.7
1.5,6,2.05,93.02
1.6,5,1.71,95.35
1.7,3,1.03,97.67
1.8,1,0.34,100.0
