0,1,2,3
-2.8,1,0.46,2.13
-2.5,2,0.93,4.26
-2.4,1,0.46,6.38
-2.0,3,1.39,8.51
-1.9,3,1.39,10.64
-1.8,1,0.46,12.77
-1.7,2,0.93,14.89
-1.5,3,1.39,17.02
-1.4,4,1.85,19.15
-1.3,3,1.39,21.28
-1.2,6,2.78,23.4
-1.1,3,1.39,25.53
-1.0,2,0.93,27.66
-0.9,8,3.7,29.79
-0.8,4,1.85,31.91
-0.7,8,3.7,34.04
-0.6,8,3.7,36.17
-0.5,5,2.31,38.3
-0.4,10,4.63,40.43
-0.3,5,2.31,42.55
-0.2,6,2.78,44.68
-0.1,11,5.09,46.81
0.0,12,5.56,48.94
0.1,5,2.31,51.06
0.2,12,5.56,53.19
0.3,9,4.17,55.32
0.4,8,3.7,57.45
0.5,10,4.63,59.57
0.6,9,4.17,61.7
0.7,8,3.7,63.83
0.8,5,2.31,65.96
0.9,3,1.39,68.09
1.0,7,3.24,70.21
1.1,1,0.46,72.34
1.2,6,2.78,74.47
1.3,3,1.39,76.6
1.4,2,0.93,78.72
1.5,1,0.46,80.85
1.6,2,0.93,82.98
1.7,6,2.78,85.11
1.8,1,0.46,87.23
1.9,1,0.46,89.36
2.0,1,0.46,91.49
2.1,1,0.46,93.62
2.2,2,0.93,95.74
2.4,1,0.46,97.87
2.5,1,0.46,100.0
