0,1,2,3,4,5,6
10/01/2020,11/01/2020,1,-1.49,-1.49,-1.49,-1.49
02/01/2021,03/01/2021,1,-1.14,-1.14,-1.14,-1.14
07/01/2021,09/01/2021,2,-1.25,-1.79,-0.9,-0.9
11/01/2021,02/01/2022,3,-1.9,-4.02,-1.34,-1.18
06/01/2022,11/01/2022,5,-1.24,-3.88,-0.78,-0.67
12/01/2022,01/01/2023,1,-1.06,-1.06,-1.06,-1.06
04/01/2023,08/01/2023,4,-1.76,-3.15,-0.79,-0.7
09/01/2023,10/01/2023,1,-1.03,-1.03,-1.03,-1.03
02/01/2024,04/01/2024,2,-1.66,-2.71,-1.36,-1.36
